416065 School Board/Virginia Beach,,,,,,,,0,"864,190",,,"864,190",,"995,070",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422105 State Public Assistance Grants,,,,,,,,0,"7,681,719",,,"7,681,719",,"8,293,065",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 24702,,,,,,,0,,"8,596,609",,"8,596,609",,"9,288,135",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,0240 Human Services,,,0,"74,524,202",,,"74,524,202",,"77,108,863",,"211,539",,"211,539","211,539",,"211,539"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0260 Emergency Medical Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
26010 Administration,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414073 Photo Copying Machine,,,,,,,,0,"1,440",,,"1,440",,"1,440",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 26010,,,,,,,0,,"1,440",,"1,440",,"1,440",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,0260 Emergency Medical Services,,,,,,,0,"1,440",,,"1,440",,"1,440",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0270 Museums,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
27020 Aquarium and Marine Science Center,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414001 Interest on Bank Deposits,,,,,,,,0,"7,500",,,"7,500",,"10,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
414099 Room Rental/Virginia Museum of Marine Science,,,,,,,,0,"30,000",,,"30,000",,"16,890",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415107 Virginia Museum of Marine Science - Admissions,,,,,,,,0,"3,446,878",,,"3,446,878",,"3,663,711",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415109 Membership/Virginia Museum of Marine Science,,,,,,,,0,"593,290",,,"593,290",,"657,500",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
416195 DMV - Special License Plates,,,,,,,,0,"70,000",,,"70,000",,"70,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 27020,,,,,,,0,,"4,147,668",,"4,147,668",,"4,418,101",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,13,,,,,12/6/2013   9:52:51AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2010,,,,,,,
Account,,,,,,,,FY 2008,FY 2009,,,FY 2009,,FY 2010,,FY 2011,,FY 2012,FY 2013,,FY 2014
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,002 General Fund,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0270 Museums,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
27021 Gift Shop,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415110 Gift Shop Sales,,,,,,,,0,"1,350,992",,,"1,350,992",,"1,438,366",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 27021,,,,,,,0,,"1,350,992",,"1,350,992",,"1,438,366",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
27023 IMAX Theater,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415111 IMAX Theater Admissions (3D),,,,,,,,0,"1,042,550",,,"1,042,550",,"1,119,690",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 27023,,,,,,,0,,"1,042,550",,"1,042,550",,"1,119,690",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
27028 IMAX Theater - 4D,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415910 IMAX Theater Admission - 4D,,,,,,,,0,"785,790",,,"785,790",,"804,375",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 27028,,,,,,,0,,"785,790",,"785,790",,"804,375",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
27029 Aquarium Foundation,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
416246 VMSM Foundation,,,,,,,,0,"805,518",,,"805,518",,"805,533",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 27029,,,,,,,0,,"805,518",,"805,518",,"805,533",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
27100 Francis Land House,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415114 Francis Land Gift Shop Sales,,,,,,,,0,"15,000",,,"15,000",,"17,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415115 Francis Land House-Admissions-Special Events/Gen,,,,,,,,0,"19,300",,,"19,300",,"19,300",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415604 Lynnhaven House Admission,,,,,,,,0,"6,365",,,"6,365",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415605 Lynnhaven House Gift Shop Sales,,,,,,,,0,"10,200",,,"10,200",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 27100,,,,,,,0,,"50,865",,"50,865",,"36,300",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
27101 Adam Thoroughgood House,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414178 Adam Thoroughgood House Admission,,,,,,,,0,"21,575",,,"21,575",,"14,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414179 Adam Thoroughgood House Museum,,,,,,,,0,"14,000",,,"14,000",,"11,500",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 27101,,,,,,,0,,"35,575",,"35,575",,"25,500",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
27102 Lynnhaven House,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414105 Room Rental,,,,,,,,0,"6,000",,,"6,000",,"6,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415604 Lynnhaven House Admission,,,,,,,,0,"16,575",,,"16,575",,"11,500",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415605 Lynnhaven House Gift Shop Sales,,,,,,,,0,"13,500",,,"13,500",,"12,500",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 27102,,,,,,,0,,"36,075",,"36,075",,"30,000",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,0270 Museums,,,0,,"8,255,033",,"8,255,033",,"8,677,865",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0390 Convention and Visitor Bureau,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
39011 Resort Programs and Special Events,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
413027 Special Events/Permit Fees,,,,,,,,0,"29,285",,,"29,285",,"29,285",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415274 Other Event Charges,,,,,,,,0,0,,,0,,"21,332",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 39011,,,,,,,0,,"29,285",,"29,285",,"50,617",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
39041 Virginia Beach Convention Center,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
413059 Pavilion - ATM Permit Fee,,,,,,,,0,"1,200",,,"1,200",,"1,200",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
414078 Rent - Convention Center,,,,,,,,0,"1,648,650",,,"1,648,650",,"1,208,062",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
414079 Concessions,,,,,,,,0,"797,500",,,"797,500",,"999,900",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415123 Convention Center Staff Services,,,,,,,,0,"958,036",,,"958,036",,"917,603",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
416313 Business Center Merchandise Sales - C Center,,,,,,,,0,"5,000",,,"5,000",,"5,100",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 39041,,,,,,,0,,"3,410,386",,"3,410,386",,"3,131,865",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
0390 Convention and Visitor Bureau,,,,,,,,0,"3,439,671",,,"3,439,671",,"3,182,482",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,14,,,,,12/6/2013   9:52:51AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2010,,,,,,,
Account,,,,,,,,FY 2008,FY 2009,,,FY 2009,,FY 2010,,FY 2011,,FY 2012,FY 2013,,FY 2014
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,002 General Fund,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0400 Housing and Neighborhood Preservation,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
40110 Code Enforcement,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415125 Clearing Contract Administration,,,,,,,,0,"18,850",,,"18,850",,"3,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415908 Towing Inoperable Vehicles,,,,,,,,0,"33,750",,,"33,750",,"12,800",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 40110,,,,,,,0,,"52,600",,"52,600",,"15,800",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
0400 Housing and Neighborhood Preservation,,,,,,,,0,"52,600",,,"52,600",,"15,800",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
9000 General,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,15,,,,,12/6/2013   9:52:51AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2010,,,,,,,
Account,,,,,,,,FY 2008,FY 2009,,,FY 2009,,FY 2010,,FY 2011,,FY 2012,FY 2013,,FY 2014
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,002 General Fund,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
9000 General,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
00002 General,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
410001 Current Taxes - Real Estate,,,,,,,,0,"479,206,211",,,"479,206,211",,"471,996,024",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
410003 Current Taxes - Public Service Real Estate,,,,,,,,0,"4,518,482",,,"4,518,482",,"5,080,847",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
410004 Delinquent Taxes - Real Estate Penalty,,,,,,,,0,"1,244,459",,,"1,244,459",,"1,244,459",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
410005 Interest on Delinquent Taxes - Real Estate,,,,,,,,0,"1,350,484",,,"1,350,484",,"1,350,484",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
410101 Current Taxes - Public Service Personal Property,,,,,,,,0,"1,571,727",,,"1,571,727",,"1,761,661",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
410102 Current Taxes - Personal Property,,,,,,,,0,"105,645,474",,,"105,645,474",,"90,343,397",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
410103 Prior Years Personal Property,,,,,,,,0,"6,965",,,"6,965",,"6,965",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
410104 Current Taxes - Mobile Homes,,,,,,,,0,"119,606",,,"119,606",,"94,672",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
410105 Current Taxes - Business Equipment,,,,,,,,0,"24,238,000",,,"24,238,000",,"23,764,011",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
410106 Current Taxes - Machinery and Tools,,,,,,,,0,"1,423,684",,,"1,423,684",,"1,393,707",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
410107 Short-Term Rental Tax,,,,,,,,0,"255,537",,,"255,537",,"250,196",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
410108 Delinquent Taxes - Personal Property Penalty,,,,,,,,0,"2,307,887",,,"2,307,887",,"2,307,887",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
411001 General Sales Tax,,,,,,,,0,"56,040,158",,,"56,040,158",,"51,129,941",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
411101 Utility Taxes,,,,,,,,0,"23,791,320",,,"23,791,320",,"24,088,712",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
411114 Electric and Gas Utility Consumer,,,,,,,,0,"1,619,709",,,"1,619,709",,"1,648,863",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
411116 Virginia Telecommunications Tax,,,,,,,,0,"23,634,421",,,"23,634,421",,"23,655,431",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
411201 Business Licenses,,,,,,,,0,"43,180,830",,,"43,180,830",,"40,556,906",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
411301 Franchise Taxes - Cox Cable,,,,,,,,0,"5,413,198",,,"5,413,198",,"5,873,378",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
411303 Bank Net Capital Taxes,,,,,,,,0,"1,751,651",,,"1,751,651",,"1,538,731",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
411304 City Tax on Deeds,,,,,,,,0,"8,033,803",,,"8,033,803",,"5,919,512",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
411305 City Tax on Wills,,,,,,,,0,"93,010",,,"93,010",,"97,661",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
411401 Automobile Licenses,,,,,,,,0,"8,956,565",,,"8,956,565",,"9,046,730",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
411402 Automobile Licenses - Prior Years,,,,,,,,0,"4,082",,,"4,082",,"4,082",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
411501 Cigarette Taxes,,,,,,,,0,"12,117,590",,,"12,117,590",,"11,875,238",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
411502 Cigarette Taxes - Major Projects,,,,,,,,0,"1,081,928",,,"1,081,928",,"1,060,289",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
411601 Amusement Taxes,,,,,,,,0,"4,993,910",,,"4,993,910",,"4,613,328",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
411602 Amusement Taxes - Penalties,,,,,,,,0,"5,036",,,"5,036",,"5,036",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
411603 Amusement Taxes - Participatory Sports - T.G.I.F.,,,,,,,,0,"598,130",,,"598,130",,"682,368",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
411701 Hotel Room Taxes,,,,,,,,0,"5,486,795",,,"5,486,795",,"5,419,485",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
411702 Hotel Room Taxes - Penalties,,,,,,,,0,"8,258",,,"8,258",,"8,258",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
411703 Hotel Room Taxes - T.G.I.F.,,,,,,,,0,"5,486,795",,,"5,486,795",,"5,419,485",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
411704 Hotel Room Taxes - Beach Events,,,,,,,,0,"1,371,699",,,"1,371,699",,"1,354,871",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
411705 Hotel Room Taxes - Flat Rate,,,,,,,,0,"2,177,816",,,"2,177,816",,"2,204,821",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
411706 Hotel Room Taxes - Tourism Advertising Program,,,,,,,,0,"2,743,397",,,"2,743,397",,"2,709,742",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
411708 Hotel Room Taxes - Major Projects,,,,,,,,0,"6,858,493",,,"6,858,493",,"6,774,356",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
411801 Restaurant Meal Taxes,,,,,,,,0,"31,010,769",,,"31,010,769",,"31,700,899",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
411802 Restaurant Meal Taxes - Penalties,,,,,,,,0,"13,922",,,"13,922",,"13,922",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
411803 Restaurant Meal Taxes - T.G.I.F.,,,,,,,,0,"4,430,110",,,"4,430,110",,"4,528,700",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
411804 Restaurant Meal Taxes - Tourism Advertising Prg,,,,,,,,0,"4,430,110",,,"4,430,110",,"4,528,700",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,16,,,,,12/6/2013   9:52:51AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2010,,,,,,,
Account,,,,,,,,FY 2008,FY 2009,,,FY 2009,,FY 2010,,FY 2011,,FY 2012,FY 2013,,FY 2014
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,002 General Fund,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
9000 General,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
00002 General,,,,,,,,,,,,,,,,,,,,,
411809 Restaurant Meal Taxes - Major Projects,,,,,,,,0,"4,961,723",,,"4,961,723",,"5,072,144",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
411810 Restaurant Meal Taxes - Open Space,,,,,,,,0,"3,898,497",,,"3,898,497",,"3,985,256",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
413012 Bicycle Licenses,,,,,,,,0,114,,,114,,115,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
413015 Boat Landing/Launching Permits,,,,,,,,0,581,,,581,,587,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
413016 Pedestrian Bridge Fees,,,,,,,,0,"1,450",,,"1,450",,"1,450",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
413053 Vacation of Plats or Easements,,,,,,,,0,140,,,140,,140,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
414001 Interest on Bank Deposits,,,,,,,,0,"6,830,757",,,"6,830,757",,"5,716,605",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
414055 Rent - Virginia Power,,,,,,,,0,600,,,600,,600,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
414056 Rent - Portion of Green Run Farm,,,,,,,,0,50,,,50,,50,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414067 Public Telephone Commission,,,,,,,,0,"2,378",,,"2,378",,"2,378",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
414073 Photo Copying Machine,,,,,,,,0,0,,,0,,"1,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
414088 Rent - Hutchison Property at Kempsville VFD,,,,,,,,0,1,,,1,,1,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414097 Rudee Inlet Parking Permits,,,,,,,,0,236,,,236,,236,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
414103 Rent - Credit Union Municipal Center Site,,,,,,,,0,"4,300",,,"4,300",,"4,300",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414105 Room Rental,,,,,,,,0,"1,500",,,"1,500",,"1,500",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
414106 Rent - 2441 North Landing Road,,,,,,,,0,500,,,500,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
414107 Rent - Owls Creek Golf Center,,,,,,,,0,"22,000",,,"22,000",,"22,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
414110 Rent - Kempsville/Indian River Road Property,,,,,,,,0,1,,,1,,1,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414111 Rent - Central Library - Meeting Rooms,,,,,,,,0,25,,,25,,25,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414122 Rent - Great Neck Road Relocated/Long Creek Bridge,,,,,,,,0,"1,555",,,"1,555",,"1,555",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414125 Rent - Timberlake Comm Assoc-S. Independence Blvd,,,,,,,,0,620,,,620,,620,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414130 Rent - Adult Probation,,,,,,,,0,"112,455",,,"112,455",,"115,829",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
414132 Rent - Community Diversion/Corrections,,,,,,,,0,"40,816",,,"40,816",,"44,147",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414134 Rent - Virginia Beach Bar Association-Judicial Ctr,,,,,,,,0,"3,400",,,"3,400",,"2,200",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414138 Rent - Sprint Cellular Tower,,,,,,,,0,"10,556",,,"10,556",,"10,556",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
414150 Rent - Amphitheatre,,,,,,,,0,"155,099",,,"155,099",,"180,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
414165 Rent - Agricultural Land,,,,,,,,0,"3,012",,,"3,012",,"3,012",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
414168 Rent - Wireless Communication Tower,,,,,,,,0,"12,760",,,"12,760",,"13,907",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414177 Rent - Nextel - Pleasant Ridge Road,,,,,,,,0,"67,540",,,"67,540",,"72,853",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414180 Rent for Antennae,,,,,,,,0,"75,617",,,"75,617",,"69,341",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
414207 Rent - Princess Anne Road / Kempsville Road,,,,,,,,0,0,,,0,,"119,375",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414219 Rent 1484 Laskin Road,,,,,,,,0,"27,000",,,"27,000",,"27,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
414220 Rent-2089 Indian River Road,,,,,,,,0,"7,100",,,"7,100",,"7,100",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
414221 Rent-Beach Quarters Inn Property,,,,,,,,0,"114,000",,,"114,000",,"114,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414222 Rent-Town Center Building (HRCOC),,,,,,,,0,"172,649",,,"172,649",,"170,326",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414502 Rent - 31st Street Retail,,,,,,,,0,"254,458",,,"254,458",,"254,458",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
414504 Rent - Dolphin Run - 3rd Street,,,,,,,,0,"4,300",,,"4,300",,"4,300",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
414505 Rent - Schooner Inn - 300 Block Atlantic Avenue,,,,,,,,0,"27,810",,,"27,810",,"27,810",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414508 Rent - Portion of Sentara Way / A Avenue,,,,,,,,0,"1,234",,,"1,234",,"1,234",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
