,,,,,,,,,,,,,,,,,,,,,
,,Org Code 14310,,,,,,,"158,172",,"158,322",,"158,322",,"216,931","211,464",,"212,521","213,584",,"214,652"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,43,,,,,12/6/2013   9:39:42AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2014,,,,,,,
Account,,,,,,,,FY 2012,FY 2013,,,FY 2013,,FY 2014,,FY 2015,,FY 2016,FY 2017,,FY 2018
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,161 Agriculture Reserve Program Special Revenue Fund,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0140 Agriculture,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
70161 Debt Service,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
410001 Current Taxes - Real Estate,,,,,,,,"3,293,014","3,296,134",,,"3,296,134",,"3,838,198",,"3,741,475",,"3,760,182","3,778,983",,"3,797,878"
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 70161,,,,,,,"3,293,014",,"3,296,134",,"3,296,134",,"3,838,198","3,741,475",,"3,760,182","3,778,983",,"3,797,878"
,,,,,,,,,,,,,,,,,,,,,
80161 Reserve for Contingencies - ARP,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
410001 Current Taxes - Real Estate,,,,,,,,0,0,,,0,,"256,688",,"256,688",,"256,688","256,688",,"256,688"
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 80161,,,,,,,0,,0,,0,,"256,688","256,688",,"256,688","256,688",,"256,688"
,,,,,,,,,,,,,,,,,,,,,
90161 Transfer to Other Funds,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
410001 Current Taxes - Real Estate,,,,,,,,"1,003,917","882,170",,,"882,170",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 90161,,,,,,,"1,003,917",,"882,170",,"882,170",,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,0140 Agriculture,,,"4,455,103",,"4,336,626",,"4,336,626",,"4,311,817","4,209,627",,"4,229,391","4,249,255",,"4,269,218"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
161 Agriculture Reserve Program Special Revenue Fund,,,,,,,,"4,455,103","4,336,626",,,"4,336,626",,"4,311,817",,"4,209,627",,"4,229,391","4,249,255",,"4,269,218"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,163 Tourism Advertising Program Special Revenue Fund,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0390 Convention and Visitors Bureau,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
39021 Visitor Information Center,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414001 Interest on Bank Deposits,,,,,,,,"2,672","7,695",,,"7,695",,"2,750",,"2,805",,"2,833","2,861",,"2,890"
,,,,,,,,,,,,,,,,,,,,,
414079 Concessions,,,,,,,,"21,101","14,810",,,"14,810",,"19,469",,"19,860",,"20,059","20,260",,"20,463"
,,,,,,,,,,,,,,,,,,,,,
414092 Rent - Visitor Information Center Display Case,,,,,,,,"7,950","5,925",,,"5,925",,"7,913",,"8,072",,"8,153","8,235",,"8,317"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414127 Visitor Information Center - VICTOR System Rent,,,,,,,,"10,000","14,300",,,"14,300",,"12,300",,"12,547",,"12,672","12,799",,"12,927"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415001 Reimbursement - Sale Of Mailing Labels,,,,,,,,300,"1,200",,,"1,200",,775,,822,,847,872,,898
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415120 Sale of Publications,,,,,,,,"1,020",770,,,770,,890,,944,,973,"1,002",,"1,032"
,,,,,,,,,,,,,,,,,,,,,
416091 Reimbursement - Tourist Information Center Costs,,,,,,,,"31,068","48,200",,,"48,200",,"41,243",,"43,755",,"45,068","46,420",,"47,813"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 39021,,,,,,,"74,111",,"92,900",,"92,900",,"85,340","88,805",,"90,605","92,449",,"94,340"
,,,,,,,,,,,,,,,,,,,,,
39022 Tourism and Convention Advertising,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
411705 Hotel Room Taxes - Flat Rate,,,,,,,,"2,074,158","1,924,260",,,"1,924,260",,"2,115,641",,"2,221,846",,"2,232,955","2,244,120",,"2,255,341"
,,,,,,,,,,,,,,,,,,,,,
411706 Hotel Room Taxes - Tourism Advertising Program,,,,,,,,"2,852,230","2,922,184",,,"2,922,184",,"3,144,297",,"3,299,163",,"3,315,362","3,331,642",,"3,348,004"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
411804 Restaurant Meal Taxes - Tourism Advertising Prg,,,,,,,,"4,825,974","5,002,305",,,"5,002,305",,"5,270,084",,"5,560,993",,"5,588,798","5,616,742",,"5,644,826"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415274 Other Event Charges,,,,,,,,"74,363","200,000",,,"200,000",,"100,000",,"106,090",,"109,273","112,551",,"115,928"
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 39022,,,,,,,"9,826,725",,"10,048,749",,"10,048,749",,"10,630,022","11,188,092",,"11,246,388","11,305,055",,"11,364,099"
,,,,,,,,,,,,,,,,,,,,,
0390 Convention and Visitors Bureau,,,,,,,,"9,900,836","10,141,649",,,"10,141,649",,"10,715,362",,"11,276,897",,"11,336,993","11,397,504",,"11,458,439"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
163 Tourism Advertising Program Special Revenue Fund,,,,,,,,"9,900,836","10,141,649",,,"10,141,649",,"10,715,362",,"11,276,897",,"11,336,993","11,397,504",,"11,458,439"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,165 Lynnhaven Mall Tax Increment Financing Fund,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0130 Planning,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
17132 Lynnhaven TIF - Mass Transit Operations,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
410007 Current Taxes-Real Estate-Lynnhaven Mall TIF,,,,,,,,"250,432",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 17132,,,,,,,"250,432",,0,,0,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,44,,,,,12/6/2013   9:39:42AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2014,,,,,,,
Account,,,,,,,,FY 2012,FY 2013,,,FY 2013,,FY 2014,,FY 2015,,FY 2016,FY 2017,,FY 2018
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,165 Lynnhaven Mall Tax Increment Financing Fund,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,0130 Planning,,"250,432",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0180 Non-Departmental,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
18060 Lynnhaven Mall TIF Payment,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
410007 Current Taxes-Real Estate-Lynnhaven Mall TIF,,,,,,,,"1,560,403",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 18060,,,,,,,"1,560,403",,0,,0,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,0180 Non-Departmental,,,,"1,560,403",,0,,0,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
165 Lynnhaven Mall Tax Increment Financing Fund,,,,,,,,"1,810,835",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,166 Sandbridge Tax Increment Financing Fund,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0800 Reserve for Contingencies,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
80166 Reserve for Contingencies,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414001 Interest on Bank Deposits,,,,,,,,"28,200",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,0,,,0,,"368,641",,"368,641",,"368,641","368,641",,"368,641"
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 80166,,,,,,,"28,200",,0,,0,,"368,641","368,641",,"368,641","368,641",,"368,641"
,,,,,,,,,,,,,,,,,,,,,
,,0800 Reserve for Contingencies,,,,,,"28,200",0,,,0,,"368,641",,"368,641",,"368,641","368,641",,"368,641"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0801 Future C.I.P. Commitments,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
81166 Future C.I.P. Commitments,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
410006 Current Taxes-Real Estate-Sandbridge TIF,,,,,,,,"7,292,742","7,098,316",,,"7,098,316",,"7,410,157",,"7,224,162",,"7,260,283","7,296,584",,"7,333,067"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414001 Interest on Bank Deposits,,,,,,,,0,"15,300",,,"15,300",,"25,000",,"25,503",,"25,758","26,016",,"26,276"
,,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 81166,,,,,,,"7,292,742",,"7,113,616",,"7,113,616",,"7,435,157","7,249,665",,"7,286,041","7,322,600",,"7,359,343"
,,,,,,,,,,,,,,,,,,,,,
,,0801 Future C.I.P. Commitments,,,,,,"7,292,742","7,113,616",,,"7,113,616",,"7,435,157",,"7,249,665",,"7,286,041","7,322,600",,"7,359,343"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
166 Sandbridge Tax Increment Financing Fund,,,,,,,,"7,320,942","7,113,616",,,"7,113,616",,"7,803,798",,"7,618,306",,"7,654,682","7,691,241",,"7,727,984"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,169 Central Business District-South TIF (Twn Cntr) Fd,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0150 Economic Development,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
15103 Central Business TIF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414001 Interest on Bank Deposits,,,,,,,,906,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 15103,,,,,,,906,,0,,0,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
70169 Debt Service,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
410011 Current Taxes - Real Estate - Town Center TIF,,,,,,,,"5,149,809","4,976,213",,,"4,976,213",,"5,208,136",,"5,077,412",,"5,102,799","5,128,313",,"5,153,955"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
411701 Hotel Room Taxes,,,,,,,,0,"222,222",,,"222,222",,"222,222",,"233,383",,"234,550","235,723",,"236,901"
,,,,,,,,,,,,,,,,,,,,,
411708 Hotel Room Taxes - Major Projects,,,,,,,,0,"277,778",,,"277,778",,"277,778",,"291,729",,"293,188","294,654",,"296,127"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,"112,099",,,"112,099",,"158,730",,"159,524",,"160,322","161,124",,"161,930"
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 70169,,,,,,,"5,149,809",,"5,588,312",,"5,588,312",,"5,866,866","5,762,049",,"5,790,859","5,819,814",,"5,848,914"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,45,,,,,12/6/2013   9:39:42AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2014,,,,,,,
Account,,,,,,,,FY 2012,FY 2013,,,FY 2013,,FY 2014,,FY 2015,,FY 2016,FY 2017,,FY 2018
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,169 Central Business District-South TIF (Twn Cntr) Fd,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0150 Economic Development,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
90169 Transfer to Other Funds for Debt Service,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414001 Interest on Bank Deposits,,,,,,,,0,"3,000",,,"3,000",,900,,"3,060",,"3,091","3,122",,"3,153"
,,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,"147,000",,,"147,000",,"149,100",,"149,845",,"150,594","151,347",,"152,104"
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 90169,,,,,,,0,,"150,000",,"150,000",,"150,000","152,905",,"153,685","154,469",,"155,257"
,,,,,,,,,,,,,,,,,,,,,
,,,0150 Economic Development,,,,,"5,150,715","5,738,312",,,"5,738,312",,"6,016,866",,"5,914,954",,"5,944,544","5,974,283",,"6,004,171"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0801 Future C.I.P. Commitments,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
81169 Future C.I.P. Commitments,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
411701 Hotel Room Taxes,,,,,,,,"111,111",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
411708 Hotel Room Taxes - Major Projects,,,,,,,,"138,889",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 81169,,,,,,,"250,000",,0,,0,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,0801 Future C.I.P. Commitments,,,,,,"250,000",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
169 Central Business District-South TIF (Twn Cntr) Fd,,,,,,,,"5,400,715","5,738,312",,,"5,738,312",,"6,016,866",,"5,914,954",,"5,944,544","5,974,283",,"6,004,171"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,172 Open Space Special Revenue Fund,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0100 Public Works,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
10503 Open Space - Surveys,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
411810 Restaurant Meal Taxes - Open Space,,,,,,,,"15,695","15,300",,,"15,300",,"15,300",,"16,145",,"16,226","16,307",,"16,389"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 10503,,,,,,,"15,695",,"15,300",,"15,300",,"15,300","16,145",,"16,226","16,307",,"16,389"
,,,,,,,,,,,,,,,,,,,,,
,,,,,0100 Public Works,,,"15,695","15,300",,,"15,300",,"15,300",,"16,145",,"16,226","16,307",,"16,389"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0110 Parks and Recreation,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
11038 Open Space Management and Maintenance,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
411810 Restaurant Meal Taxes - Open Space,,,,,,,,"1,711,613","1,943,956",,,"1,943,956",,"1,801,119",,"1,900,721",,"1,910,225","1,919,776",,"1,929,375"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414001 Interest on Bank Deposits,,,,,,,,"4,444",0,,,0,,"21,144",,"21,144",,"21,144","21,144",,"21,144"
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 11038,,,,,,,"1,716,057",,"1,943,956",,"1,943,956",,"1,822,263","1,921,865",,"1,931,369","1,940,920",,"1,950,519"
,,,,,,,,,,,,,,,,,,,,,
70172 Debt Service,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
411810 Restaurant Meal Taxes - Open Space,,,,,,,,"2,519,550","2,442,773",,,"2,442,773",,"2,821,255",,"2,977,270",,"2,992,156","3,007,117",,"3,022,153"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 70172,,,,,,,"2,519,550",,"2,442,773",,"2,442,773",,"2,821,255","2,977,270",,"2,992,156","3,007,117",,"3,022,153"
,,,,,,,,,,,,,,,,,,,,,
80172 Reserve for Contingencies,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,"549,316",,,"549,316",,"519,726",,"522,325",,"524,937","527,562",,"530,200"
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 80172,,,,,,,0,,"549,316",,"549,316",,"519,726","522,325",,"524,937","527,562",,"530,200"
,,,,,,,,,,,,,,,,,,,,,
81172 Future C.I.P. Commitments,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414001 Interest on Bank Deposits,,,,,,,,0,"14,560",,,"14,560",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 81172,,,,,,,0,,"14,560",,"14,560",,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,0110 Parks and Recreation,,,,"4,235,607","4,950,605",,,"4,950,605",,"5,163,244",,"5,421,460",,"5,448,462","5,475,599",,"5,502,872"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
172 Open Space Special Revenue Fund,,,,,,,,"4,251,302","4,965,905",,,"4,965,905",,"5,178,544",,"5,437,605",,"5,464,688","5,491,906",,"5,519,261"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,46,,,,,12/6/2013   9:39:42AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2014,,,,,,,
Account,,,,,,,,FY 2012,FY 2013,,,FY 2013,,FY 2014,,FY 2015,,FY 2016,FY 2017,,FY 2018
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,173 Major Projects Special Revenue Fund,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0900 Transfer to Other Funds,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
90173 Transfer to Other Funds,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 90173,,,,,,,0,,0,,0,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,0900 Transfer to Other Funds,,,,,0,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
173 Major Projects Special Revenue Fund,,,,,,,,0,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,174 Town Center Special Service District,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0110 Parks and Recreation,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
11047 Landscape Special Zone Management - Town Center,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
410008 Current Taxes - Real Estate - Town Center SSD,,,,,,,,"26,751","29,367",,,"29,367",,"30,501",,"30,654",,"30,807","30,961",,"31,116"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 11047,,,,,,,"26,751",,"29,367",,"29,367",,"30,501","30,654",,"30,807","30,961",,"31,116"
,,,,,,,,,,,,,,,,,,,,,
,,,,0110 Parks and Recreation,,,,"26,751","29,367",,,"29,367",,"30,501",,"30,654",,"30,807","30,961",,"31,116"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0150 Economic Development,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
15104 Town Center Parking Operations,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
410008 Current Taxes - Real Estate - Town Center SSD,,,,,,,,"1,522,351","1,109,667",,,"1,109,667",,"1,112,765",,"1,089,253",,"1,093,819","1,098,408",,"1,103,020"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414001 Interest on Bank Deposits,,,,,,,,0,"2,600",,,"2,600",,"2,600",,"2,652",,"2,679","2,706",,"2,733"
,,,,,,,,,,,,,,,,,,,,,
414072 Plaza Rental,,,,,,,,0,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,"318,094",,,"318,094",,"266,335",,"267,667",,"269,005","270,350",,"271,702"
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 15104,,,,,,,"1,522,351",,"1,430,361",,"1,430,361",,"1,381,700","1,359,572",,"1,365,503","1,371,464",,"1,377,455"
,,,,,,,,,,,,,,,,,,,,,
80174 Reserve for Contingencies,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
410008 Current Taxes - Real Estate - Town Center SSD,,,,,,,,"143,124",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 80174,,,,,,,"143,124",,0,,0,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
90174 Transfer to Other Funds,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
410008 Current Taxes - Real Estate - Town Center SSD,,,,,,,,0,"337,197",,,"337,197",,"337,197",,"338,883",,"340,577","342,280",,"343,992"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 90174,,,,,,,0,,"337,197",,"337,197",,"337,197","338,883",,"340,577","342,280",,"343,992"
,,,,,,,,,,,,,,,,,,,,,
,,,0150 Economic Development,,,,,"1,665,475","1,767,558",,,"1,767,558",,"1,718,897",,"1,698,455",,"1,706,080","1,713,744",,"1,721,446"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
174 Town Center Special Service District,,,,,,,,"1,692,226","1,796,925",,,"1,796,925",,"1,749,398",,"1,729,109",,"1,736,887","1,744,705",,"1,752,562"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,180 Community Development Special Revenue Fund,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0400 Housing and Neighborhood Preservation,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
40120 Certificate of Compliance Program,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415909 Certificate of Compliance Rental Inspection Fees,,,,,,,,"81,850","70,000",,,"70,000",,"70,000",,"74,263",,"76,491","78,786",,"81,149"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
431003 HUD Community Development Regular,,,,,,,,"230,493","636,199",,,"636,199",,"631,655",,"634,813",,"637,987","641,177",,"644,383"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
