,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0100 Public Works,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
10319 TIP - Recycling,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
411703 Hotel Room Taxes - TIP,,,,,,,,"54,250","52,000",,,"52,000","52,000",,"52,000",,"52,000","52,000",,"52,000"
,,,,,,,,,,,,,,,,,,,,
,,Org Code 10319,,,,,,,"54,250",,"52,000",,,"52,000","52,000",,"52,000","52,000",,"52,000"
,,,,,,,,,,,,,,,,,,,,
10625 TIP Beach Operations,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
411703 Hotel Room Taxes - TIP,,,,,,,,"404,496","397,171",,,"397,171","397,171",,"397,171",,"397,171","397,171",,"397,171"
,,,,,,,,,,,,,,,,,,,,
,,Org Code 10625,,,,,,,"404,496",,"397,171",,,"397,171","397,171",,"397,171","397,171",,"397,171"
,,,,,,,,,,,,,,,,,,,,
10659 TIP Resort Building Maintenance,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
411703 Hotel Room Taxes - TIP,,,,,,,,"496,551","518,962",,,"518,962","518,962",,"518,962",,"518,962","518,962",,"518,962"
,,,,,,,,,,,,,,,,,,,,
,,Org Code 10659,,,,,,,"496,551",,"518,962",,,"518,962","518,962",,"518,962","518,962",,"518,962"
,,,,,,,,,,,,,,,,,,,,
,,,,,0100 Public Works,,,"955,297","968,133",,,"968,133","968,133",,"968,133",,"968,133","968,133",,"968,133"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0110 Parks and Recreation,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
11014 Improvements to Sportsplex - TIP Sportsplex UFL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
411601 Amusement Taxes,,,,,,,,"203,469",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,Org Code 11014,,,,,,,"203,469",,0,,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
11048 Landscape Special Zone Management - TIP Resort Area,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
411703 Hotel Room Taxes - TIP,,,,,,,,"37,020","34,099",,,"34,099","296,566",,"296,566",,"296,566","296,566",,"296,566"
,,,,,,,,,,,,,,,,,,,,
,,Org Code 11048,,,,,,,"37,020",,"34,099",,,"296,566","296,566",,"296,566","296,566",,"296,566"
,,,,,,,,,,,,,,,,,,,,
,,,,0110 Parks and Recreation,,,,"240,490","34,099",,,"34,099","296,566",,"296,566",,"296,566","296,566",,"296,566"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0175 Cultural Affairs,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
17191 Cultural Affairs - TIP,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
411703 Hotel Room Taxes - TIP,,,,,,,,"52,685","50,500",,,"50,500","50,500",,"50,500",,"50,500","50,500",,"50,500"
,,,,,,,,,,,,,,,,,,,,
,,Org Code 17191,,,,,,,"52,685",,"50,500",,,"50,500","50,500",,"50,500","50,500",,"50,500"
,,,,,,,,,,,,,,,,,,,,
,,,,,0175 Cultural Affairs,,,"52,685","50,500",,,"50,500","50,500",,"50,500",,"50,500","50,500",,"50,500"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0280 Strategic Growth Area,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
17131 TIP - Mass Transit Operations,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
411703 Hotel Room Taxes - TIP,,,,,,,,"615,524","759,355",,,"759,355","759,355",,"759,355",,"759,355","759,355",,"759,355"
,,,,,,,,,,,,,,,,,,,,
,,Org Code 17131,,,,,,,"615,524",,"759,355",,,"759,355","759,355",,"759,355","759,355",,"759,355"
,,,,,,,,,,,,,,,,,,,,
28021 TIP Special Events,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
411703 Hotel Room Taxes - TIP,,,,,,,,"1,838,603","1,657,968",,,"1,657,968","1,657,968",,"1,657,968",,"1,657,968","1,657,968",,"1,657,968"
,,,,,,,,,,,,,,,,,,,,
411704 Hotel Room Taxes - Beach Events,,,,,,,,"1,389,978","1,472,149",,,"1,472,149","1,472,149",,"1,472,149",,"1,472,149","1,472,149",,"1,472,149"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
413026 Beach Photography Leases,,,,,,,,"71,077",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
413027 Special Events/Permit Fees,,,,,,,,"54,350","54,000",,,"54,000","53,700",,"53,700",,"53,700","53,700",,"53,700"
,,,,,,,,,,,,,,,,,,,,
413067 Surrey Permits,,,,,,,,"2,030",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
414100 Open Air Cafe Franchise Application Fee,,,,,,,,"258,772",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
414102 Mobile Vendors Franchise Fees,,,,,,,,"121,079",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
414601 Beach Rentals,,,,,,,,"260,652",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
416014 Farmers Market Franchise,,,,,,,,0,0,,,0,300,,300,,300,300,,300
,,,,,,,,,,,,,,,,,,,,
417002 Parking Tickets,,,,,,,,"355,513","368,000",,,"368,000","368,000",,"368,000",,"368,000","368,000",,"368,000"
,,,,,,,,,,,,,,,,,,,,
417003 Parking Tickets - Penalties,,,,,,,,"107,953",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,Org Code 28021,,,,,,,"4,460,008",,"3,552,117",,,"3,552,117","3,552,117",,"3,552,117","3,552,117",,"3,552,117"
,,,,,,,,,,,,,,,,,,,,
,,,,0280 Strategic Growth Area,,,,"5,075,531","4,311,472",,,"4,311,472","4,311,472",,"4,311,472",,"4,311,472","4,311,472",,"4,311,472"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,39,,,,12/5/2013   4:26:29PM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2015,,,,,,,
Account,,,,,,,,FY 2013,FY 2014,,,FY 2014,FY 2015,,FY 2016,,FY 2017,FY 2018,,FY 2019
,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,152 Tourism Investment Program Fund,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0390 Convention and Visitors Bureau,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
39211 TIP - Oceanfront Special Events,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
411704 Hotel Room Taxes - Beach Events,,,,,,,,"102,122","100,000",,,"100,000","100,000",,"100,000",,"100,000","100,000",,"100,000"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
417002 Parking Tickets,,,,,,,,-453,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,Org Code 39211,,,,,,,"101,669",,"100,000",,,"100,000","100,000",,"100,000","100,000",,"100,000"
,,,,,,,,,,,,,,,,,,,,
70152 Debt Service,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
411502 Cigarette Taxes - TIP,,,,,,,,"919,463","932,081",,,"932,081","883,052",,"883,052",,"883,052","883,052",,"883,052"
,,,,,,,,,,,,,,,,,,,,
411601 Amusement Taxes,,,,,,,,"4,474,763","5,126,774",,,"5,126,774","4,867,233",,"4,867,233",,"4,867,233","4,867,233",,"4,867,233"
,,,,,,,,,,,,,,,,,,,,
411603 Amusement Taxes - Participatory Sports,,,,,,,,"793,674","815,000",,,"815,000","825,738",,"825,738",,"825,738","825,738",,"825,738"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
411703 Hotel Room Taxes - TIP,,,,,,,,"9,184,338","9,864,232",,,"9,864,232","9,864,232",,"9,864,232",,"9,864,232","9,864,232",,"9,864,232"
,,,,,,,,,,,,,,,,,,,,
411803 Restaurant Meal Taxes - TIP,,,,,,,,"8,294,563","8,303,297",,,"8,303,297","8,303,297",,"8,303,297",,"8,303,297","8,303,297",,"8,303,297"
,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,Org Code 70152,,,,,,,"23,666,801",,"25,041,384",,,"24,743,552","24,743,552",,"24,743,552","24,743,552",,"24,743,552"
,,,,,,,,,,,,,,,,,,,,
90152 Transfer to Other Funds,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
411703 Hotel Room Taxes - TIP,,,,,,,,"372,171","402,373",,,"402,373","402,373",,"402,373",,"402,373","402,373",,"402,373"
,,,,,,,,,,,,,,,,,,,,
411803 Restaurant Meal Taxes - TIP,,,,,,,,"2,299,169","2,869,282",,,"2,869,282","2,869,282",,"2,869,282",,"2,869,282","2,869,282",,"2,869,282"
,,,,,,,,,,,,,,,,,,,,
413026 Beach Photography Leases,,,,,,,,0,"69,000",,,"69,000","69,000",,"69,000",,"69,000","69,000",,"69,000"
,,,,,,,,,,,,,,,,,,,,
413067 Surrey Permits,,,,,,,,0,"1,960",,,"1,960","1,960",,"1,960",,"1,960","1,960",,"1,960"
,,,,,,,,,,,,,,,,,,,,
414001 Interest on Bank Deposits,,,,,,,,"8,282","7,400",,,"7,400","7,400",,"7,400",,"7,400","7,400",,"7,400"
,,,,,,,,,,,,,,,,,,,,
414085 Rent - 14th/15th Street Pier,,,,,,,,0,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
414100 Open Air Cafe Franchise Application Fee,,,,,,,,0,"220,000",,,"220,000","220,000",,"220,000",,"220,000","220,000",,"220,000"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
414102 Mobile Vendors Franchise Fees,,,,,,,,0,"128,000",,,"128,000","128,000",,"128,000",,"128,000","128,000",,"128,000"
,,,,,,,,,,,,,,,,,,,,
414250 Land or Property Leases/Rentals - Long Term,,,,,,,,"5,000","15,000",,,"15,000","15,000",,"15,000",,"15,000","15,000",,"15,000"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
414601 Beach Rentals,,,,,,,,0,"256,000",,,"256,000","256,000",,"256,000",,"256,000","256,000",,"256,000"
,,,,,,,,,,,,,,,,,,,,
417003 Parking Tickets - Penalties,,,,,,,,"275,494","380,000",,,"380,000","380,000",,"380,000",,"380,000","380,000",,"380,000"
,,,,,,,,,,,,,,,,,,,,
,,Org Code 90152,,,,,,,"2,960,116",,"4,349,015",,,"4,349,015","4,349,015",,"4,349,015","4,349,015",,"4,349,015"
,,,,,,,,,,,,,,,,,,,,
0390 Convention and Visitors Bureau,,,,,,,,"26,728,586","29,490,399",,,"29,490,399","29,192,567",,"29,192,567",,"29,192,567","29,192,567",,"29,192,567"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0800 Reserve for Contingencies,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
80152 Reserve for Contingencies,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
411703 Hotel Room Taxes - TIP,,,,,,,,0,"134,902",,,"134,902","134,902",,"134,902",,"134,902","134,902",,"134,902"
,,,,,,,,,,,,,,,,,,,,
,,Org Code 80152,,,,,,,0,,"134,902",,,"134,902","134,902",,"134,902","134,902",,"134,902"
,,,,,,,,,,,,,,,,,,,,
,,0800 Reserve for Contingencies,,,,,,0,"134,902",,,"134,902","134,902",,"134,902",,"134,902","134,902",,"134,902"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
152 Tourism Investment Program Fund,,,,,,,,"33,052,589","34,989,505",,,"34,989,505","34,954,140",,"34,954,140",,"34,954,140","34,954,140",,"34,954,140"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,157 Sandbridge Special Service District Spec Rev Fd,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0801 Future C.I.P. Commitments,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,40,,,,12/5/2013   4:26:29PM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2015,,,,,,,
Account,,,,,,,,FY 2013,FY 2014,,,FY 2014,FY 2015,,FY 2016,,FY 2017,FY 2018,,FY 2019
,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,157 Sandbridge Special Service District Spec Rev Fd,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0801 Future C.I.P. Commitments,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
81157 Future C.I.P. Commitments,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
410002 Current Taxes - Real Estate - Sandbridge,,,,,,,,"580,826","591,675",,,"591,675","600,770",,"600,770",,"600,770","600,770",,"600,770"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
411306 Transient Occupancy Tax - Sandbridge,,,,,,,,"1,178,929","684,012",,,"684,012","721,505",,"721,505",,"721,505","721,505",,"721,505"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
411703 Hotel Room Taxes - TIP,,,,,,,,"95,485",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
411707 Hotel Room Taxes - Flat Rate - Sandbridge,,,,,,,,"95,788","95,000",,,"95,000","95,000",,"95,000",,"95,000","95,000",,"95,000"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
414001 Interest on Bank Deposits,,,,,,,,"3,819","6,764",,,"6,764","6,764",,"6,764",,"6,764","6,764",,"6,764"
,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,"642,747",,,"642,747","642,747",,"642,747",,"642,747","642,747",,"642,747"
,,,,,,,,,,,,,,,,,,,,
,,Org Code 81157,,,,,,,"1,954,847",,"2,020,198",,,"2,066,786","2,066,786",,"2,066,786","2,066,786",,"2,066,786"
,,,,,,,,,,,,,,,,,,,,
,,0801 Future C.I.P. Commitments,,,,,,"1,954,847","2,020,198",,,"2,020,198","2,066,786",,"2,066,786",,"2,066,786","2,066,786",,"2,066,786"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
157 Sandbridge Special Service District Spec Rev Fd,,,,,,,,"1,954,847","2,020,198",,,"2,020,198","2,066,786",,"2,066,786",,"2,066,786","2,066,786",,"2,066,786"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,161 Agriculture Reserve Program Special Revenue Fund,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0140 Agriculture,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
14310 Agricultural Reserve Program,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
410001 Current Taxes - Real Estate,,,,,,,,"153,835","216,931",,,"216,931","216,931",,"216,931",,"216,931","216,931",,"216,931"
,,,,,,,,,,,,,,,,,,,,
423003 Va Dept of Agriculture & Consumer Services - Agriculture Conservation Easement,,,,,,,,"278,859",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,Org Code 14310,,,,,,,"432,694",,"216,931",,,"216,931","216,931",,"216,931","216,931",,"216,931"
,,,,,,,,,,,,,,,,,,,,
70161 Debt Service,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
410001 Current Taxes - Real Estate,,,,,,,,"3,202,714","3,838,198",,,"3,838,198","3,838,198",,"3,838,198",,"3,838,198","3,838,198",,"3,838,198"
,,,,,,,,,,,,,,,,,,,,
,,Org Code 70161,,,,,,,"3,202,714",,"3,838,198",,,"3,838,198","3,838,198",,"3,838,198","3,838,198",,"3,838,198"
,,,,,,,,,,,,,,,,,,,,
80161 Reserve for Contingencies - ARP,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
410001 Current Taxes - Real Estate,,,,,,,,0,"256,688",,,"256,688","256,688",,"256,688",,"256,688","256,688",,"256,688"
,,,,,,,,,,,,,,,,,,,,
,,Org Code 80161,,,,,,,0,,"256,688",,,"256,688","256,688",,"256,688","256,688",,"256,688"
,,,,,,,,,,,,,,,,,,,,
90161 Transfer to Other Funds,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
410001 Current Taxes - Real Estate,,,,,,,,"857,167",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,Org Code 90161,,,,,,,"857,167",,0,,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,,,,,0140 Agriculture,,,"4,492,575",,"4,311,817",,,"4,311,817","4,311,817",,"4,311,817","4,311,817",,"4,311,817"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
161 Agriculture Reserve Program Special Revenue Fund,,,,,,,,"4,492,575","4,311,817",,,"4,311,817","4,311,817",,"4,311,817",,"4,311,817","4,311,817",,"4,311,817"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,163 Tourism Advertising Program Special Revenue Fund,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0390 Convention and Visitors Bureau,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,41,,,,12/5/2013   4:26:29PM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2015,,,,,,,
Account,,,,,,,,FY 2013,FY 2014,,,FY 2014,FY 2015,,FY 2016,,FY 2017,FY 2018,,FY 2019
,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,163 Tourism Advertising Program Special Revenue Fund,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0390 Convention and Visitors Bureau,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
39021 Visitor Information Center,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
414001 Interest on Bank Deposits,,,,,,,,"4,335","2,750",,,"2,750","3,504",,"3,504",,"3,504","3,504",,"3,504"
,,,,,,,,,,,,,,,,,,,,
414079 Concessions,,,,,,,,"23,916","19,469",,,"19,469","22,508",,"22,508",,"22,508","22,508",,"22,508"
,,,,,,,,,,,,,,,,,,,,
414092 Rent - Visitor Information Center Display Case,,,,,,,,"8,625","7,913",,,"7,913","8,288",,"8,288",,"8,288","8,288",,"8,288"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
414127 Visitor Information Center - VICTOR System Rent,,,,,,,,"12,800","12,300",,,"12,300","11,400",,"11,400",,"11,400","11,400",,"11,400"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
415001 Reimbursement - Sale Of Mailing Labels,,,,,,,,0,775,,,775,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
415120 Sale of Publications,,,,,,,,"1,376",890,,,890,"1,198",,"1,198",,"1,198","1,198",,"1,198"
,,,,,,,,,,,,,,,,,,,,
416091 Reimbursement - Tourist Information Center Costs,,,,,,,,"23,730","41,243",,,"41,243","27,399",,"27,399",,"27,399","27,399",,"27,399"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,Org Code 39021,,,,,,,"74,782",,"85,340",,,"74,297","74,297",,"74,297","74,297",,"74,297"
,,,,,,,,,,,,,,,,,,,,
39022 Tourism and Convention Advertising,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
411705 Hotel Room Taxes - Flat Rate,,,,,,,,"2,060,597","2,115,641",,,"2,115,641","2,115,641",,"2,115,641",,"2,115,641","2,115,641",,"2,115,641"
,,,,,,,,,,,,,,,,,,,,
411706 Hotel Room Taxes - Tourism Advertising Program,,,,,,,,"2,984,200","3,144,297",,,"3,144,297","3,104,762",,"3,104,762",,"3,104,762","3,104,762",,"3,104,762"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
411804 Restaurant Meal Taxes - Tourism Advertising Prg,,,,,,,,"4,997,043","5,270,084",,,"5,270,084","5,352,958",,"5,352,958",,"5,352,958","5,352,958",,"5,352,958"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
415274 Other Event Charges,,,,,,,,"94,865","100,000",,,"100,000","100,000",,"100,000",,"100,000","100,000",,"100,000"
,,,,,,,,,,,,,,,,,,,,
,,Org Code 39022,,,,,,,"10,136,705",,"10,630,022",,,"10,673,361","10,673,361",,"10,673,361","10,673,361",,"10,673,361"
,,,,,,,,,,,,,,,,,,,,
0390 Convention and Visitors Bureau,,,,,,,,"10,211,487","10,715,362",,,"10,715,362","10,747,658",,"10,747,658",,"10,747,658","10,747,658",,"10,747,658"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
163 Tourism Advertising Program Special Revenue Fund,,,,,,,,"10,211,487","10,715,362",,,"10,715,362","10,747,658",,"10,747,658",,"10,747,658","10,747,658",,"10,747,658"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,166 Sandbridge Tax Increment Financing Fund,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0800 Reserve for Contingencies,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
80166 Reserve for Contingencies,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,"368,641",,,"368,641","368,641",,"368,641",,"368,641","368,641",,"368,641"
,,,,,,,,,,,,,,,,,,,,
,,Org Code 80166,,,,,,,0,,"368,641",,,"368,641","368,641",,"368,641","368,641",,"368,641"
,,,,,,,,,,,,,,,,,,,,
,,0800 Reserve for Contingencies,,,,,,0,"368,641",,,"368,641","368,641",,"368,641",,"368,641","368,641",,"368,641"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0801 Future C.I.P. Commitments,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
81166 Future C.I.P. Commitments,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
410006 Current Taxes-Real Estate-Sandbridge TIF,,,,,,,,"7,226,431","7,410,157",,,"7,410,157","7,899,312",,"7,899,312",,"7,899,312","7,899,312",,"7,899,312"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
414001 Interest on Bank Deposits,,,,,,,,"23,802","25,000",,,"25,000","25,000",,"25,000",,"25,000","25,000",,"25,000"
,,,,,,,,,,,,,,,,,,,,
,,Org Code 81166,,,,,,,"7,250,233",,"7,435,157",,,"7,924,312","7,924,312",,"7,924,312","7,924,312",,"7,924,312"
,,,,,,,,,,,,,,,,,,,,
,,0801 Future C.I.P. Commitments,,,,,,"7,250,233","7,435,157",,,"7,435,157","7,924,312",,"7,924,312",,"7,924,312","7,924,312",,"7,924,312"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
166 Sandbridge Tax Increment Financing Fund,,,,,,,,"7,250,233","7,803,798",,,"7,803,798","8,292,953",,"8,292,953",,"8,292,953","8,292,953",,"8,292,953"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,169 Central Business District-South TIF (Twn Cntr) Fd,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0150 Economic Development,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
15103 Central Business TIF,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
416009 Contribution by Developer,,,,,,,,"2,500,000",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,Org Code 15103,,,,,,,"2,500,000",,0,,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,42,,,,12/5/2013   4:26:29PM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2015,,,,,,,
Account,,,,,,,,FY 2013,FY 2014,,,FY 2014,FY 2015,,FY 2016,,FY 2017,FY 2018,,FY 2019
,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,169 Central Business District-South TIF (Twn Cntr) Fd,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0150 Economic Development,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
70169 Debt Service,,,,,,,,,,,,,,,,,,,,
