"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2013,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2011,FY 2012,,FY 2012,FY 2013,,FY 2014,FY 2015,,FY 2016,,FY 2017,,
,,,,,,,,,,,,,,,,,,,,,
600600,,Plan 1 Employee Compensation,,,,,,0,"1,289,354",,"521,675",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
600610,,Regular,,,,,,0,"788,086",,"788,086","1,072,393",,"1,072,393","1,072,393",,"1,072,393",,"1,072,393",,
,,,,,,,,,,,,,,,,,,,,,
80241 Reserve for Contingencies ,,,,,,,,0,"2,077,440",,"1,309,761","1,072,393",,"1,072,393","1,072,393",,"1,072,393",,"1,072,393",,
,,,,,,,,,,,,,,,,,,,,,
,,,0200 Public Utilities,,,,,"77,841,836","95,284,623",,"95,284,623","96,797,738",,"98,165,129","99,953,434",,"101,431,581",,"103,337,593",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 9999 FY 2011 Outstanding Encumbrances    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
60241 FY 2011 Outstanding Encumbrances ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
699998,,Outstanding Encumbrances,,,,,,"752,849",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
60241 FY 2011 Outstanding ,,,,,,,,"752,849",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,9999 FY 2011 Outstanding ,,,,,,"752,849",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,241 Water and Sewer Fund,,,,,,"78,594,685","95,284,623",,"95,284,623","96,797,738",,"98,165,129","99,953,434",,"101,431,581",,"103,337,593",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,     253 Parking Enterprise Fund     ,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0280 Strategic Growth Area    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
28030 Parking Enterprise Fund ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,"58,194",,"58,194","59,649",,"59,649","59,649",,"59,649",,"59,649",,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"254,003",0,,"6,350",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"116,096",,"116,096","118,999",,"118,999","118,999",,"118,999",,"118,999",,
,,,,,,,,,,,,,,,,,,,,,
601140,,Supervisory Salaries,,,,,,0,"41,417",,"41,417","42,452",,"42,452","42,452",,"42,452",,"42,452",,
,,,,,,,,,,,,,,,,,,,,,
601150,,Technical Salaries,,,,,,0,"38,296",,"38,296","39,253",,"39,253","39,253",,"39,253",,"39,253",,
,,,,,,,,,,,,,,,,,,,,,
601211,,Overtime,,,,,,942,"10,000",,"10,250",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601240,,Supervisory Overtime,,,,,,0,0,,0,"1,393",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601401,,Contracted Manpower,,,,,,"78,203","92,516",,"92,516","92,516",,"95,291","98,150",,"101,095",,"104,128",,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,220,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   3:56:36PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2013,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2011,FY 2012,,FY 2012,FY 2013,,FY 2014,FY 2015,,FY 2016,,FY 2017,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,     253 Parking Enterprise Fund     ,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0280 Strategic Growth Area    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
28030 Parking Enterprise Fund ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601405,,Compensated Absences,,,,,,"1,559",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"14,813","15,748",,"16,157","16,228",,"16,142","16,142",,"16,142",,"16,142",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"3,464","3,683",,"3,779","3,795",,"3,775","3,775",,"3,775",,"3,775",,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,"44,654","44,653",,"45,769","53,841",,"53,841","59,048",,"59,048",,"64,254",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"27,000","27,000",,"27,000","30,785",,"30,785","30,785",,"30,785",,"30,785",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,711,711,,729,"3,099",,"3,099","3,099",,"3,099",,"3,099",,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,162,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603104,,Independent Auditing,,,,,,274,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603167,,Landscaping Services,,,,,,"5,977",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603201,,General Maintenance and Repair,,,,,,"3,627","100,000",,"100,000","100,000",,"103,000","106,090",,"109,273",,"112,551",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603301,,Media Advertising,,,,,,"1,810","1,190",,"1,190","1,190",,"1,226","1,262",,"1,300",,"1,339",,
,,,,,,,,,,,,,,,,,,,,,
603401,,Printing And Binding (Outside),,,,,,492,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,"797,112","825,000",,"825,000","825,000",,"825,000","825,000",,"825,000",,"825,000",,
,,,,,,,,,,,,,,,,,,,,,
603422,,Pavement Maintenance,,,,,,"13,224",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603426,,Security and Safety Services,,,,,,"7,082",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,"2,559","4,682",,"4,682","4,682",,"4,682","4,682",,"4,682",,"4,682",,
,,,,,,,,,,,,,,,,,,,,,
604201,,City Garage Charges,,,,,,"4,439","4,439",,"4,439","4,439",,"4,572","4,709",,"4,851",,"4,996",,
,,,,,,,,,,,,,,,,,,,,,
604203,,City Garage - Fuel,,,,,,"5,227","7,959",,"7,959","7,959",,"8,198","8,444",,"8,697",,"8,958",,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,"8,879","26,010",,"26,010","19,712",,"19,712","19,712",,"19,712",,"19,712",,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,"1,433","1,433",,"1,433","3,808",,"4,379","5,036",,"5,791",,"6,660",,
,,,,,,,,,,,,,,,,,,,,,
605101,,Electrical Services,,,,,,"3,529","7,000",,"7,000","7,000",,"7,210","7,426",,"7,649",,"7,879",,
,,,,,,,,,,,,,,,,,,,,,
605103,,Water Services,,,,,,"1,243",440,,440,440,,453,467,,481,,495,,
,,,,,,,,,,,,,,,,,,,,,
605104,,Sewerage Services,,,,,,597,440,,440,440,,453,467,,481,,495,,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,0,300,,300,300,,309,318,,328,,338,,
,,,,,,,,,,,,,,,,,,,,,
605202,,Messenger Services,,,,,,47,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,"1,914","15,530",,"15,530","15,530",,"15,996","16,476",,"16,970",,"17,479",,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,220,"8,500",,"8,500","8,500",,"8,755","9,018",,"9,288",,"9,567",,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,12,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,570,"1,260",,"1,260","1,260",,"1,298","1,337",,"1,377",,"1,418",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"3,757","12,528",,"12,528","12,528",,"12,904","13,291",,"13,690",,"14,100",,
,,,,,,,,,,,,,,,,,,,,,
606004,,Medical Supplies,,,,,,8,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606005,,Custodial and Cleaning Supplies,,,,,,7,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606007,,Repair and Maintenance Supplies,,,,,,35,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606026,,Shop Tools,,,,,,23,"1,900",,"1,900","1,900",,"1,957","2,016",,"2,076",,"2,138",,
,,,,,,,,,,,,,,,,,,,,,
606099,,P-Card Purchases,,,,,,607,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606111,,"Computer Software < $5,000",,,,,,745,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606112,,Computer Peripherals,,,,,,"1,752",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,80,600,,600,600,,618,637,,656,,675,,
,,,,,,,,,,,,,,,,,,,,,
606425,,Uniforms and Wearing Apparel,,,,,,0,"2,500",,"2,500","2,500",,"2,575","2,652",,"2,732",,"2,814",,
,,,,,,,,,,,,,,,,,,,,,
606430,,Directional Signs and Supplies,,,,,,0,"4,500",,"4,500","4,500",,"4,635","4,774",,"4,917",,"5,065",,
,,,,,,,,,,,,,,,,,,,,,
606432,,Shop Supplies,,,,,,4,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606433,,Construction Materials and Supplies,,,,,,"3,281","8,000",,"8,000","8,000",,"8,240","8,487",,"8,742",,"9,004",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
607801,,Replace Computer Workstation,,,,,,"1,233",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
608010,,Lease/Rent of Buildings,,,,,,"4,148",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
608030,,Lease/Rent of State Land,,,,,,0,"126,582",,"126,582","139,500",,"143,685","147,996",,"152,435",,"157,008",,
,,,,,,,,,,,,,,,,,,,,,
28030 Parking Enterprise Fund ,,,,,,,,"1,301,458","1,609,107",,"1,617,346","1,631,798",,"1,643,143","1,661,648",,"1,675,424",,"1,694,910",,
,,,,,,,,,,,,,,,,,,,,,
70253 Debt Service ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
610091,,Principal on Capital Lease Payments,,,,,,"395,000","375,000",,"375,000","375,000",,"375,000","375,000",,"375,000",,"375,000",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
610092,,Interest on Capital Lease Payments,,,,,,"295,272","349,288",,"349,288","349,288",,"349,288","349,288",,"349,288",,"349,288",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
610100,,Bank Charges,,,,,,720,724,,724,724,,724,724,,724,,724,,
,,,,,,,,,,,,,,,,,,,,,
70253 Debt Service ,,,,,,,,"690,992","725,012",,"725,012","725,012",,"725,012","725,012",,"725,012",,"725,012",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,221,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   3:56:36PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2013,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2011,FY 2012,,FY 2012,FY 2013,,FY 2014,FY 2015,,FY 2016,,FY 2017,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,     253 Parking Enterprise Fund     ,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0280 Strategic Growth Area    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
80253 Reserve for Contingencies ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
600713,,Parking Maintenance,,,,,,0,"553,742",,"545,503","282,477",,"276,093","269,412",,"269,008",,"268,578",,
,,,,,,,,,,,,,,,,,,,,,
80253 Reserve for Contingencies ,,,,,,,,0,"553,742",,"545,503","282,477",,"276,093","269,412",,"269,008",,"268,578",,
,,,,,,,,,,,,,,,,,,,,,
,,0280 Strategic Growth Area,,,,,,"1,992,450","2,887,861",,"2,887,861","2,639,287",,"2,644,248","2,656,072",,"2,669,444",,"2,688,500",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 9999 FY 2011 Outstanding Encumbrances    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
60253 FY 2011 Outstanding Encumbrances ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
699998,,Outstanding Encumbrances,,,,,,"153,742",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
60253 FY 2011 Outstanding ,,,,,,,,"153,742",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,9999 FY 2011 Outstanding ,,,,,,"153,742",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,253 Parking Enterprise Fund,,,,,,"2,146,192","2,887,861",,"2,887,861","2,639,287",,"2,644,248","2,656,072",,"2,669,444",,"2,688,500",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,     255 Storm Water Utility Enterprise Fund     ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0100 Public Works    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
10701 SWU - Project Management ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,"780,810",,"780,810","784,802",,"784,802","784,802",,"784,802",,"784,802",,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"739,148",0,,"35,103",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"105,800",,"105,800","108,446",,"108,446","108,446",,"108,446",,"108,446",,
,,,,,,,,,,,,,,,,,,,,,
601150,,Technical Salaries,,,,,,0,"300,266",,"300,266","342,239",,"358,092","358,092",,"358,092",,"358,092",,
,,,,,,,,,,,,,,,,,,,,,
601211,,Overtime,,,,,,122,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601401,,Contracted Manpower,,,,,,"24,424","31,824",,"31,824","31,824",,"32,779","33,762",,"34,775",,"35,818",,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"44,581","73,602",,"75,779","76,618",,"77,601","77,601",,"77,601",,"77,601",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"10,426","17,213",,"17,721","17,918",,"18,148","18,148",,"18,148",,"18,148",,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,"131,606","208,653",,"214,824","255,500",,"258,779","283,804",,"283,804",,"308,831",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"59,400","97,200",,"97,200","116,983",,"116,983","116,983",,"116,983",,"116,983",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,"2,088","3,325",,"3,423","14,702",,"14,891","14,891",,"14,891",,"14,891",,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,162,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602950,,Cell Phone Stipend,,,,,,240,240,,240,240,,240,240,,240,,240,,
,,,,,,,,,,,,,,,,,,,,,
603104,,Independent Auditing,,,,,,"4,686",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603109,,Architectural/Engineering CIP Services,,,,,,"110,023","159,012",,"159,012","159,012",,"163,782","168,696",,"173,757",,"178,969",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603201,,General Maintenance and Repair,,,,,,0,"16,353",,"16,353","16,353",,"16,844","17,349",,"17,869",,"18,405",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603204,,Software Support and Maintenance,,,,,,"2,629",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603301,,Media Advertising,,,,,,665,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603302,,Publicity and Public Relations,,,,,,0,"37,142",,"37,142","37,142",,"38,256","39,404",,"40,586",,"41,804",,
,,,,,,,,,,,,,,,,,,,,,
603403,,Photographic Services,,,,,,0,"1,061",,"1,061","1,061",,"1,093","1,126",,"1,159",,"1,194",,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,"37,713",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,"3,234","7,177",,"7,177","6,626",,"6,626","6,626",,"6,626",,"6,626",,
,,,,,,,,,,,,,,,,,,,,,
604120,,Existing Subscriptions,,,,,,"1,000","1,020",,"1,020","1,020",,"1,020","1,020",,"1,020",,"1,020",,
,,,,,,,,,,,,,,,,,,,,,
604201,,City Garage Charges,,,,,,"2,108","4,496",,"4,496","4,496",,"4,631","4,770",,"4,913",,"5,060",,
,,,,,,,,,,,,,,,,,,,,,
604203,,City Garage - Fuel,,,,,,615,"3,899",,"3,899","4,899",,"5,046","5,197",,"5,353",,"5,514",,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,"4,503","3,695",,"3,695","3,695",,"3,695","3,695",,"3,695",,"3,695",,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,"3,863","18,414",,"18,414","5,255",,"6,043","6,950",,"7,992",,"9,191",,
,,,,,,,,,,,,,,,,,,,,,
605101,,Electrical Services,,,,,,"44,435","63,672",,"63,672","63,672",,"65,582","67,550",,"69,576",,"71,663",,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,43,679,,679,679,,699,720,,742,,764,,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,"1,789","4,218",,"4,218","3,600",,"3,708","3,819",,"3,934",,"4,052",,
,,,,,,,,,,,,,,,,,,,,,
605204,,Delivery Services,,,,,,93,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,"4,000","19,681",,"19,681","19,681",,"20,271","20,880",,"21,506",,"22,151",,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,"1,232","1,714",,"1,714","1,714",,"1,765","1,818",,"1,873",,"1,929",,
,,,,,,,,,,,,,,,,,,,,,
605507,,Mandated Certification,,,,,,0,366,,366,366,,377,388,,400,,412,,
,,,,,,,,,,,,,,,,,,,,,
605620,,Hampton Roads Planning District Commission,,,,,,0,0,,0,"91,321",,"94,061","96,882",,"99,789",,"102,783",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,222,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   3:56:36PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2013,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2011,FY 2012,,FY 2012,FY 2013,,FY 2014,FY 2015,,FY 2016,,FY 2017,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,     255 Storm Water Utility Enterprise Fund     ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0100 Public Works    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
10701 SWU - Project Management ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,"8,323","5,625",,"5,625","13,125",,"13,519","13,924",,"14,342",,"14,772",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
605816,,Permits,,,,,,0,0,,0,"8,800",,"9,064","9,336",,"9,616",,"9,904",,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"3,362","5,484",,"5,484","5,484",,"5,649","5,818",,"5,993",,"6,172",,
,,,,,,,,,,,,,,,,,,,,,
606099,,P-Card Purchases,,,,,,"2,196",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606111,,"Computer Software < $5,000",,,,,,245,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606112,,Computer Peripherals,,,,,,"1,398",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,0,"1,122",,"1,122","1,122",,"1,156","1,190",,"1,226",,"1,263",,
,,,,,,,,,,,,,,,,,,,,,
606415,,Computer Supplies,,,,,,0,"3,893",,"3,893","3,893",,"4,010","4,130",,"4,254",,"4,382",,
,,,,,,,,,,,,,,,,,,,,,
606420,,Food and Food Service Supplies,,,,,,22,734,,734,734,,756,779,,802,,826,,
,,,,,,,,,,,,,,,,,,,,,
606422,,Household Supplies and Furnishings,,,,,,"1,197",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606425,,Uniforms and Wearing Apparel,,,,,,20,100,,100,100,,103,106,,109,,113,,
,,,,,,,,,,,,,,,,,,,,,
606426,,Protective Apparel and Supplies,,,,,,344,"1,530",,"1,530","1,530",,"1,576","1,623",,"1,672",,"1,722",,
,,,,,,,,,,,,,,,,,,,,,
606429,,Photographic Supplies,,,,,,0,"1,258",,"1,258","1,258",,"1,296","1,335",,"1,375",,"1,416",,
,,,,,,,,,,,,,,,,,,,,,
606436,,Measuring Equipment and Supplies,,,,,,0,"1,061",,"1,061","1,061",,"1,093","1,126",,"1,159",,"1,194",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
10701 SWU - Project Management ,,,,,,,,"1,251,935","1,982,339",,"2,026,396","2,206,971",,"2,242,481","2,283,026",,"2,299,120",,"2,340,850",,
,,,,,,,,,,,,,,,,,,,,,
10702 SWU - Customer Service ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"68,442",0,,"1,711",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601170,,Clerical Salaries,,,,,,0,"68,442",,"68,442","70,153",,"70,153","70,153",,"70,153",,"70,153",,
,,,,,,,,,,,,,,,,,,,,,
601401,,Contracted Manpower,,,,,,"18,408","21,110",,"21,110","23,057",,"23,749","24,461",,"25,195",,"25,951",,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"4,138","4,243",,"4,349","4,349",,"4,349","4,349",,"4,349",,"4,349",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,968,992,,"1,017","1,017",,"1,017","1,017",,"1,017",,"1,017",,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,"12,032","12,033",,"12,334","14,507",,"14,507","15,911",,"15,911",,"17,313",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"10,800","10,800",,"10,800","12,314",,"12,314","12,314",,"12,314",,"12,314",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,192,191,,196,834,,834,834,,834,,834,,
,,,,,,,,,,,,,,,,,,,,,
603102,,Legal Services,,,,,,155,"5,127",,"5,127","4,977",,"5,126","5,280",,"5,439",,"5,602",,
,,,,,,,,,,,,,,,,,,,,,
603104,,Independent Auditing,,,,,,"4,500",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603301,,Media Advertising,,,,,,0,"3,121",,"3,121","2,753",,"2,836","2,921",,"3,008",,"3,099",,
,,,,,,,,,,,,,,,,,,,,,
603401,,Printing And Binding (Outside),,,,,,0,"4,968",,"4,968","3,718",,"3,830","3,944",,"4,063",,"4,185",,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,"1,965","1,849",,"1,849","1,965",,"1,965","1,965",,"1,965",,"1,965",,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,110,"4,887",,"4,887","3,062",,"3,062","3,062",,"3,062",,"3,062",,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,218,218,,218,634,,729,838,,964,,"1,109",,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,488,"4,967",,"4,967","4,907",,"5,054","5,206",,"5,362",,"5,523",,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,165,936,,936,400,,412,424,,437,,450,,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,185,150,,150,185,,191,196,,202,,208,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"4,900",500,,500,450,,464,477,,492,,506,,
