"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2015,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2013,FY 2014,,FY 2014,FY 2015,,FY 2016,FY 2017,,FY 2018,,FY 2019,,
,,,,,,,,,,,,,,,,,,,,,
605401,,Lease/Rent of Equipment,,,,,,480,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,"1,201",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,30,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605507,,Mandated Certification,,,,,,400,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605511,,Travel / Field Trip,,,,,,"1,261","3,750",,"3,750","3,750",,"3,750","3,750",,"3,750",,"3,750",,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,78,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606004,,Medical Supplies,,,,,,581,800,,800,800,,800,800,,800,,800,,
,,,,,,,,,,,,,,,,,,,,,
606008,,Vehicle Fuels,,,,,,20,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606011,,Instructional Supplies,,,,,,63,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,0,100,,100,100,,100,100,,100,,100,,
,,,,,,,,,,,,,,,,,,,,,
606420,,Food and Food Service Supplies,,,,,,"1,597","1,800",,"1,800","1,800",,"1,800","1,800",,"1,800",,"1,800",,
,,,,,,,,,,,,,,,,,,,,,
606425,,Uniforms and Wearing Apparel,,,,,,847,"1,000",,"1,000","1,000",,"1,000","1,000",,"1,000",,"1,000",,
,,,,,,,,,,,,,,,,,,,,,
606427,,Recreational Supplies,,,,,,"4,157","5,320",,"5,320","11,371",,"11,371","11,371",,"11,371",,"11,371",,
,,,,,,,,,,,,,,,,,,,,,
606429,,Photographic Supplies,,,,,,11,500,,500,500,,500,500,,500,,500,,
,,,,,,,,,,,,,,,,,,,,,
11085 Therapeutic Recreation ,,,,,,,,"474,942","494,950",,"502,331","518,401",,"516,882","519,867",,"519,867",,"524,369",,
,,,,,,,,,,,,,,,,,,,,,
11086 Athletic Complexes ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"115,904",0,,"2,704",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"111,718",,"111,718","102,122",,"102,122","102,122",,"102,122",,"102,122",,
,,,,,,,,,,,,,,,,,,,,,
601140,,Supervisory Salaries,,,,,,0,"39,816",,"39,816","41,020",,"41,020","41,020",,"41,020",,"41,020",,
,,,,,,,,,,,,,,,,,,,,,
601180,,Skilled Salaries,,,,,,0,"32,905",,"32,905","33,900",,"33,900","33,900",,"33,900",,"33,900",,
,,,,,,,,,,,,,,,,,,,,,
601211,,Overtime,,,,,,900,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601311,,Part Time Salaries,,,,,,"69,689",0,,"1,353",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601350,,Part-Time Technical Salaries,,,,,,0,"55,655",,"55,655","56,598",,"56,598","56,598",,"56,598",,"56,598",,
,,,,,,,,,,,,,,,,,,,,,
601380,,Part-Time Skilled Salaries,,,,,,0,"64,908",,"64,908","65,957",,"65,957","65,957",,"65,957",,"65,957",,
,,,,,,,,,,,,,,,,,,,,,
601401,,Contracted Manpower,,,,,,"4,061","2,542",,"2,542",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"11,467","18,955",,"19,207","18,642",,"18,642","18,642",,"18,642",,"18,642",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"2,682","4,434",,"4,493","4,359",,"4,359","4,359",,"4,359",,"4,359",,
,,,,,,,,,,,,,,,,,,,,,
602201,,VRS Plan 1 Retirement,,,,,,"19,472","34,454",,"34,919","34,842",,"33,070","34,842",,"34,842",,"38,382",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"7,025","24,586",,"24,586","23,901",,"23,901","23,901",,"23,901",,"23,901",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,"1,178","2,196",,"2,228","2,106",,"2,106","2,106",,"2,106",,"2,106",,
,,,,,,,,,,,,,,,,,,,,,
602307,,Unemployment Insurance,,,,,,-33,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,11,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602403,,Employee Service Awards,,,,,,100,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602950,,Cell Phone Stipend,,,,,,315,720,,720,"1,080",,"1,080","1,080",,"1,080",,"1,080",,
,,,,,,,,,,,,,,,,,,,,,
603119,,Police Record Checks,,,,,,382,200,,200,200,,200,200,,200,,200,,
,,,,,,,,,,,,,,,,,,,,,
603201,,General Maintenance and Repair,,,,,,"1,498","41,080",,"41,080","47,374",,"47,374","47,374",,"47,374",,"47,374",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603401,,Printing And Binding (Outside),,,,,,50,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603406,,Refuse Disposal Services,,,,,,"4,038","10,871",,"10,871","5,000",,"5,000","5,000",,"5,000",,"5,000",,
,,,,,,,,,,,,,,,,,,,,,
603427,,Contractual Bank Fees,,,,,,"2,280","3,000",,"3,000","2,500",,"2,500","2,500",,"2,500",,"2,500",,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,"2,240","2,866",,"2,866","2,866",,"2,866","2,866",,"2,866",,"2,866",,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,204,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   4:48:29PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2015,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2013,FY 2014,,FY 2014,FY 2015,,FY 2016,FY 2017,,FY 2018,,FY 2019,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,     151 Parks and Recreation Special Revenue Fund     ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0110 Parks and Recreation    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
11086 Athletic Complexes ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
604107,,Telecommunications - WAN,,,,,,"7,440","9,000",,"9,000","9,000",,"9,000","9,000",,"9,000",,"9,000",,
,,,,,,,,,,,,,,,,,,,,,
604201,,City Garage Charges,,,,,,0,"8,524",,"8,524","4,855",,"4,855","4,855",,"4,855",,"4,855",,
,,,,,,,,,,,,,,,,,,,,,
604203,,City Garage - Fuel,,,,,,464,0,,0,400,,400,400,,400,,400,,
,,,,,,,,,,,,,,,,,,,,,
604204,,Motor Pool Charges,,,,,,62,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,"186,597","212,836",,"212,836","242,648",,"242,648","242,648",,"242,648",,"242,648",,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,16,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,220,500,,500,500,,500,500,,500,,500,,
,,,,,,,,,,,,,,,,,,,,,
605401,,Lease/Rent of Equipment,,,,,,"4,940",200,,200,200,,200,200,,200,,200,,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,50,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,0,450,,450,450,,450,450,,450,,450,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"2,102","1,440",,"1,440","1,440",,"1,440","1,440",,"1,440",,"1,440",,
,,,,,,,,,,,,,,,,,,,,,
606004,,Medical Supplies,,,,,,970,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606005,,Custodial and Cleaning Supplies,,,,,,0,300,,300,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606009,,Vehicle and Powered Equipment Supplies,,,,,,465,300,,300,300,,300,300,,300,,300,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606016,,Radio Communication Equipment,,,,,,311,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606112,,Computer Peripherals,,,,,,"1,434",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,57,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606415,,Computer Supplies,,,,,,556,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606420,,Food and Food Service Supplies,,,,,,51,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606421,,Agricultural Supplies,,,,,,0,"1,000",,"1,000","1,000",,"1,000","1,000",,"1,000",,"1,000",,
,,,,,,,,,,,,,,,,,,,,,
606423,,DO NOT USE - Other Material and Supplies,,,,,,221,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606425,,Uniforms and Wearing Apparel,,,,,,"1,475","1,493",,"1,493","1,493",,"1,493","1,493",,"1,493",,"1,493",,
,,,,,,,,,,,,,,,,,,,,,
606426,,Protective Apparel and Supplies,,,,,,0,300,,300,300,,300,300,,300,,300,,
,,,,,,,,,,,,,,,,,,,,,
606427,,Recreational Supplies,,,,,,"4,502","4,680",,"4,680","14,913",,"14,913","14,913",,"14,913",,"14,913",,
,,,,,,,,,,,,,,,,,,,,,
606430,,Directional Signs and Supplies,,,,,,455,300,,300,150,,150,150,,150,,150,,
,,,,,,,,,,,,,,,,,,,,,
606432,,Shop Supplies,,,,,,153,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606433,,Construction Materials and Supplies,,,,,,237,500,,500,500,,500,500,,500,,500,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606441,,Building Maintenance Supplies,,,,,,0,"1,530",,"1,530",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
11086 Athletic Complexes ,,,,,,,,"456,038","694,259",,"699,124","720,616",,"718,844","720,616",,"720,616",,"724,156",,
,,,,,,,,,,,,,,,,,,,,,
11088 Inclusion Services ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"55,703",0,,"5,612",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"55,851",,"55,851","62,454",,"62,454","62,454",,"62,454",,"62,454",,
,,,,,,,,,,,,,,,,,,,,,
601311,,Part Time Salaries,,,,,,"81,860",0,,"2,296",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601350,,Part-Time Technical Salaries,,,,,,0,"36,691",,"36,691","190,747",,"190,747","190,747",,"190,747",,"190,747",,
,,,,,,,,,,,,,,,,,,,,,
601380,,Part-Time Skilled Salaries,,,,,,0,"167,875",,"167,875",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"8,401","16,146",,"16,636","15,699",,"15,699","15,699",,"15,699",,"15,699",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"1,965","3,776",,"3,890","3,672",,"3,672","3,672",,"3,672",,"3,672",,
,,,,,,,,,,,,,,,,,,,,,
602201,,VRS Plan 1 Retirement,,,,,,"10,883","10,433",,"11,397","12,291",,"11,666","12,291",,"12,291",,"13,540",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"4,873","7,445",,"7,445","8,431",,"8,431","8,431",,"8,431",,"8,431",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,658,665,,732,743,,743,743,,743,,743,,
,,,,,,,,,,,,,,,,,,,,,
602307,,Unemployment Insurance,,,,,,0,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603119,,Police Record Checks,,,,,,"1,257","3,482",,"3,482","2,500",,"2,500","2,500",,"2,500",,"2,500",,
,,,,,,,,,,,,,,,,,,,,,
603150,,Professional Services - City,,,,,,"3,521","36,093",,"36,093","32,262",,"32,262","32,262",,"32,262",,"32,262",,
,,,,,,,,,,,,,,,,,,,,,
603401,,Printing And Binding (Outside),,,,,,25,682,,682,200,,200,200,,200,,200,,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,748,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603427,,Contractual Bank Fees,,,,,,13,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,"2,192","2,500",,"2,500","2,850",,"2,850","2,850",,"2,850",,"2,850",,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,20,40,,40,25,,25,25,,25,,25,,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,0,170,,170,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,852,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,421,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605507,,Mandated Certification,,,,,,160,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,205,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   4:48:29PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2015,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2013,FY 2014,,FY 2014,FY 2015,,FY 2016,FY 2017,,FY 2018,,FY 2019,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,     151 Parks and Recreation Special Revenue Fund     ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0110 Parks and Recreation    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
11088 Inclusion Services ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,24,"1,000",,"1,000","1,000",,"1,000","1,000",,"1,000",,"1,000",,
,,,,,,,,,,,,,,,,,,,,,
606420,,Food and Food Service Supplies,,,,,,21,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606425,,Uniforms and Wearing Apparel,,,,,,0,80,,80,150,,150,150,,150,,150,,
,,,,,,,,,,,,,,,,,,,,,
606427,,Recreational Supplies,,,,,,432,"1,200",,"1,200","1,200",,"1,200","1,200",,"1,200",,"1,200",,
,,,,,,,,,,,,,,,,,,,,,
11088 Inclusion Services ,,,,,,,,"174,027","344,129",,"353,672","334,224",,"333,599","334,224",,"334,224",,"335,473",,
,,,,,,,,,,,,,,,,,,,,,
11089 Out-of-School Time - School Based ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,"61,190",,"61,190","68,242",,"68,242","68,242",,"68,242",,"68,242",,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"912,200",0,,"19,562",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"766,714",,"766,714","838,980",,"838,980","838,980",,"838,980",,"838,980",,
,,,,,,,,,,,,,,,,,,,,,
601170,,Clerical Salaries,,,,,,0,"132,654",,"132,654","105,035",,"105,035","105,035",,"105,035",,"105,035",,
,,,,,,,,,,,,,,,,,,,,,
601211,,Overtime,,,,,,"14,268",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601311,,Part Time Salaries,,,,,,"2,119,818",0,,"9,138",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601330,,Part-Time Professional Salaries,,,,,,0,"30,681",,"30,681","31,190",,"31,190","31,190",,"31,190",,"31,190",,
,,,,,,,,,,,,,,,,,,,,,
601350,,Part-Time Technical Salaries,,,,,,0,"965,564",,"965,564","880,269",,"880,269","880,269",,"880,269",,"880,269",,
,,,,,,,,,,,,,,,,,,,,,
601380,,Part-Time Skilled Salaries,,,,,,0,"1,470,976",,"1,470,976","1,362,416",,"1,362,416","1,362,416",,"1,362,416",,"1,362,416",,
,,,,,,,,,,,,,,,,,,,,,
601401,,Contracted Manpower,,,,,,"8,548",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"188,809","212,567",,"214,410","203,796",,"203,796","203,796",,"203,796",,"203,796",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"44,157","49,717",,"50,148","47,648",,"47,648","47,648",,"47,648",,"47,648",,
,,,,,,,,,,,,,,,,,,,,,
602201,,VRS Plan 1 Retirement,,,,,,"178,131","174,736",,"178,736","161,000",,"152,817","161,000",,"161,000",,"177,362",,
,,,,,,,,,,,,,,,,,,,,,
602206,,VRS Plan 2 Retirement,,,,,,0,"3,947",,"3,947","34,330",,"34,330","38,213",,"38,213",,"42,098",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"101,321","128,043",,"128,043","139,897",,"139,897","139,897",,"139,897",,"139,897",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,"10,839","11,427",,"11,704","12,331",,"12,331","12,331",,"12,331",,"12,331",,
,,,,,,,,,,,,,,,,,,,,,
602303,,Health Insurance Part Time,,,,,,0,0,,0,"192,000",,"192,000","192,000",,"192,000",,"192,000",,
,,,,,,,,,,,,,,,,,,,,,
602307,,Unemployment Insurance,,,,,,"6,552",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,194,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602950,,Cell Phone Stipend,,,,,,897,720,,720,720,,720,720,,720,,720,,
,,,,,,,,,,,,,,,,,,,,,
603119,,Police Record Checks,,,,,,"13,629","10,000",,"10,000","10,000",,"10,000","10,000",,"10,000",,"10,000",,
,,,,,,,,,,,,,,,,,,,,,
603165,,Information Technology Services,,,,,,0,"6,196",,"6,196","6,196",,"6,196","6,196",,"6,196",,"6,196",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603201,,General Maintenance and Repair,,,,,,0,"25,328",,"25,328","25,328",,"25,328","25,328",,"25,328",,"25,328",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603330,,License or Royalty Fees,,,,,,"6,861",0,,0,"6,861",,"6,861","6,861",,"6,861",,"6,861",,
,,,,,,,,,,,,,,,,,,,,,
603401,,Printing And Binding (Outside),,,,,,"30,361","28,000",,"28,000","30,000",,"30,000","30,000",,"30,000",,"30,000",,
,,,,,,,,,,,,,,,,,,,,,
603402,,Laundry and Dry Cleaning,,,,,,45,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603406,,Refuse Disposal Services,,,,,,959,"1,000",,"1,000","1,000",,"1,000","1,000",,"1,000",,"1,000",,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,"48,750",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603414,,Contracted Billing Charges,,,,,,0,"60,555",,"60,555","70,725",,"70,725","70,725",,"70,725",,"70,725",,
,,,,,,,,,,,,,,,,,,,,,
603427,,Contractual Bank Fees,,,,,,"70,725",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,"36,015","32,534",,"32,534","43,550",,"43,550","43,550",,"43,550",,"43,550",,
,,,,,,,,,,,,,,,,,,,,,
604107,,Telecommunications - WAN,,,,,,"7,535",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604201,,City Garage Charges,,,,,,"18,505","17,187",,"17,187","18,304",,"18,304","18,304",,"18,304",,"18,304",,
,,,,,,,,,,,,,,,,,,,,,
604203,,City Garage - Fuel,,,,,,"14,518","12,489",,"12,489","14,518",,"14,518","14,518",,"14,518",,"14,518",,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,"92,634","105,659",,"105,659","120,459",,"120,459","120,459",,"120,459",,"120,459",,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,"7,222","3,000",,"3,000","7,230",,"7,230","7,230",,"7,230",,"7,230",,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,"13,598","32,398",,"32,398","13,598",,"13,598","13,598",,"13,598",,"13,598",,
,,,,,,,,,,,,,,,,,,,,,
605204,,Delivery Services,,,,,,37,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605401,,Lease/Rent of Equipment,,,,,,"4,369",0,,0,"4,369",,"4,369","4,369",,"4,369",,"4,369",,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,"3,097",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,"3,352","5,500",,"5,500","3,352",,"3,352","3,352",,"3,352",,"3,352",,
,,,,,,,,,,,,,,,,,,,,,
605507,,Mandated Certification,,,,,,342,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605511,,Travel / Field Trip,,,,,,"82,865","234,500",,"234,500","165,753",,"165,753","165,753",,"165,753",,"165,753",,
,,,,,,,,,,,,,,,,,,,,,
605723,,Purchased Services,,,,,,"18,181",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,65,250,,250,65,,65,65,,65,,65,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"29,388","24,000",,"24,000","30,251",,"30,251","30,251",,"30,251",,"30,251",,
,,,,,,,,,,,,,,,,,,,,,
606004,,Medical Supplies,,,,,,"7,325","9,500",,"9,500","7,325",,"7,325","7,325",,"7,325",,"7,325",,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,206,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   4:48:29PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2015,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2013,FY 2014,,FY 2014,FY 2015,,FY 2016,FY 2017,,FY 2018,,FY 2019,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,     151 Parks and Recreation Special Revenue Fund     ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0110 Parks and Recreation    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
11089 Out-of-School Time - School Based ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606005,,Custodial and Cleaning Supplies,,,,,,722,"2,500",,"2,500",722,,722,722,,722,,722,,
,,,,,,,,,,,,,,,,,,,,,
606008,,Vehicle Fuels,,,,,,30,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606009,,Vehicle and Powered Equipment Supplies,,,,,,64,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606011,,Instructional Supplies,,,,,,"1,223",0,,0,"1,223",,"1,223","1,223",,"1,223",,"1,223",,
,,,,,,,,,,,,,,,,,,,,,
606028,,Telecommunication Supplies,,,,,,76,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606111,,"Computer Software < $5,000",,,,,,0,"43,820",,"43,820","10,000",,"10,000","10,000",,"10,000",,"10,000",,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,357,250,,250,377,,377,377,,377,,377,,
,,,,,,,,,,,,,,,,,,,,,
606415,,Computer Supplies,,,,,,0,500,,500,500,,500,500,,500,,500,,
,,,,,,,,,,,,,,,,,,,,,
606420,,Food and Food Service Supplies,,,,,,"313,649","289,553",,"289,553","308,569",,"308,569","308,569",,"308,569",,"308,569",,
,,,,,,,,,,,,,,,,,,,,,
606423,,DO NOT USE - Other Material and Supplies,,,,,,20,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606425,,Uniforms and Wearing Apparel,,,,,,"22,637","24,000",,"24,000","35,000",,"35,000","35,000",,"35,000",,"35,000",,
,,,,,,,,,,,,,,,,,,,,,
606427,,Recreational Supplies,,,,,,"28,338","87,300",,"87,300","45,000",,"45,000","45,000",,"45,000",,"45,000",,
,,,,,,,,,,,,,,,,,,,,,
606429,,Photographic Supplies,,,,,,0,500,,500,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606499,,Other Materials and Supplies,,,,,,325,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
607831,,New Computer Workstation,,,,,,0,"93,204",,"93,204",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
611101,,Bad Debt Expense,,,,,,"11,230",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
