"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2010,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2008,FY 2009,,FY 2009,FY 2010,,FY 2011,FY 2012,,FY 2013,,FY 2014,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,0,"4,000",,"4,000","4,080",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606026,,Shop Tools,,,,,,0,100,,100,102,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606111,,"Computer Software < $5,000",,,,,,0,500,,500,510,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,0,"1,075",,"1,075","1,097",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
40140 Rehabilitation and Construction ,,,,,,,,0,"127,818",,"127,818","633,262",,"507,759","507,759",,"507,759",,"507,759",,
,,,,,,,,,,,,,,,,,,,,,
40952 Director's Office ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601100,,Executive Salaries,,,,,,0,0,,0,"119,332",,"119,332","119,332",,"119,332",,"119,332",,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,0,,0,"47,374",,"47,384","47,384",,"47,384",,"47,384",,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,0,,0,"171,323",,"171,340","171,340",,"171,340",,"171,340",,
,,,,,,,,,,,,,,,,,,,,,
601170,,Clerical Salaries,,,,,,0,0,,0,"60,222",,"60,208","60,208",,"60,208",,"60,208",,
,,,,,,,,,,,,,,,,,,,,,
601710,,Full-Time Salary and Fringe Benefit Increases,,,,,,0,"9,883",,"9,883","9,883",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,0,0,,0,"23,772",,"23,773","23,773",,"23,773",,"23,773",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,0,0,,0,"5,861",,"5,861","5,861",,"5,861",,"5,861",,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,0,0,,0,"65,633",,"65,634","65,634",,"65,634",,"65,634",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,0,0,,0,"48,600",,"39,135","39,135",,"39,135",,"39,135",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,0,0,,0,"3,544",,"3,544","3,544",,"3,544",,"3,544",,
,,,,,,,,,,,,,,,,,,,,,
602970,,Car Allowance,,,,,,0,0,,0,"6,000",,"6,000","6,000",,"6,000",,"6,000",,
,,,,,,,,,,,,,,,,,,,,,
603105,,Indirect Cost Allocation,,,,,,0,"132,000",,"132,000","134,640",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603201,,General Maintenance and Repair,,,,,,0,300,,300,306,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603204,,Software Support and Maintenance,,,,,,0,"3,500",,"3,500","3,570",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,0,"30,700",,"30,700","31,314",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,0,"5,400",,"5,400","5,508",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604121,,New Subscriptions,,,,,,0,"2,500",,"2,500","2,550",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604201,,City Garage Charges,,,,,,0,"1,067",,"1,067","1,088",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604203,,City Garage - Fuel,,,,,,0,510,,510,520,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,0,"7,500",,"7,500","7,650",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,0,"2,169",,"2,169","2,212",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605101,,Electrical Services,,,,,,0,"4,600",,"4,600","4,692",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605102,,Heating Services,,,,,,0,"3,400",,"3,400","3,468",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605103,,Water Services,,,,,,0,"3,700",,"3,700","3,774",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,0,750,,750,765,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,0,"2,730",,"2,730","2,785",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,0,"12,000",,"12,000","4,296",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,0,500,,500,510,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605602,,Cont - Low & Moderate Income Home Ownership Prg,,,,,,0,"18,335",,"18,335","18,702",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
605628,,Contribution - VBCD City Transitional Housing,,,,,,0,"101,500",,"101,500","94,500",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
605654,,Contribution - Fair Housing Administration,,,,,,0,500,,500,510,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
605688,,Contribution - Homeless Intervention Grant,,,,,,0,"100,000",,"100,000","100,000",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,170,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   4:06:34PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2010,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2008,FY 2009,,FY 2009,FY 2010,,FY 2011,FY 2012,,FY 2013,,FY 2014,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,     180 Community Development Special Revenue Fund     ,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0400 Housing and Neighborhood Preservation    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
40952 Director's Office ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
605697,,Contribution - Volunteers of America,,,,,,0,"169,303",,"169,303","172,281",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,0,"1,500",,"1,500","1,530",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,0,"9,750",,"9,750","9,945",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,0,"1,400",,"1,400","1,428",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606415,,Computer Supplies,,,,,,0,500,,500,510,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
40952 Director's Office ,,,,,,,,0,"625,997",,"625,997","1,170,598",,"542,211","542,211",,"542,211",,"542,211",,
,,,,,,,,,,,,,,,,,,,,,
"40958 Strategy, Policy and Resource Division ",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,0,,0,"48,514",,"48,504","48,504",,"48,504",,"48,504",,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,0,,0,"79,022",,"79,039","79,039",,"79,039",,"79,039",,
,,,,,,,,,,,,,,,,,,,,,
601230,,Professional Overtime,,,,,,0,0,,0,"1,469",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601710,,Full-Time Salary and Fringe Benefit Increases,,,,,,0,"5,619",,"5,619","5,619",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601720,,Overtime and Fringe Benefit Increases,,,,,,0,23,,23,23,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,0,0,,0,"7,998",,"7,908","7,908",,"7,908",,"7,908",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,0,0,,0,"1,870",,"1,849","1,849",,"1,849",,"1,849",,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,0,0,,0,"21,018",,"21,019","21,019",,"21,019",,"21,019",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,0,0,,0,"16,200",,"14,407","14,407",,"14,407",,"14,407",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,0,0,,0,"1,136",,"1,136","1,136",,"1,136",,"1,136",,
,,,,,,,,,,,,,,,,,,,,,
603166,,Developmental Services,,,,,,0,"25,000",,"25,000","10,500",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603301,,Media Advertising,,,,,,0,"9,000",,"9,000","9,195",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603401,,Printing And Binding (Outside),,,,,,0,100,,100,102,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,0,"8,436",,"8,436","4,300",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,0,"1,750",,"1,750","1,785",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,0,"4,000",,"4,000","4,080",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,0,"1,000",,"1,000","1,020",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,0,650,,650,663,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,0,"5,000",,"5,000","4,590",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,0,500,,500,510,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,0,"5,820",,"5,820","4,389",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606111,,"Computer Software < $5,000",,,,,,0,500,,500,510,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606415,,Computer Supplies,,,,,,0,600,,600,612,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
"40958 Strategy, Policy and Resource ",,,,,,,,0,"67,998",,"67,998","225,125",,"173,862","173,862",,"173,862",,"173,862",,
,,,,,,,,,,,,,,,,,,,,,
80180 Reserve for Contingencies ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
600600,,Compensation,,,,,,0,0,,0,741,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
80180 Reserve for Contingencies ,,,,,,,,0,0,,0,741,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,0400 Housing and Neighborhood ,,,,,,,0,"992,964",,"992,964","2,687,207",,"1,726,333","1,726,333",,"1,726,333",,"1,726,333",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
180 Community Development Special ,,,,,,,,0,"992,964",,"992,964","2,687,207",,"1,726,333","1,726,333",,"1,726,333",,"1,726,333",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,     181 CD Loan and Grant Fund     ,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0400 Housing and Neighborhood Preservation    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
40954 Loan and Grants ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603163,,Financial Services,,,,,,0,"16,000",,"16,000","10,000",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605617,,Cont - Virginia Beach Community Development Corp.,,,,,,0,"75,000",,"75,000","58,000",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
605656,,In-House/Last Resort Loan,,,,,,0,"244,101",,"244,101","558,336",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605681,,Cont - Relocation/Community Dev Target Residents,,,,,,0,"20,000",,"20,000",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
605684,,Contribution - Rehabilitate Facade Citywide,,,,,,0,"75,500",,"75,500",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
605686,,Contribution - Emergency Rehabilitation Grant,,,,,,0,"120,000",,"120,000","120,000",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,171,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   4:06:34PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2010,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2008,FY 2009,,FY 2009,FY 2010,,FY 2011,FY 2012,,FY 2013,,FY 2014,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,     181 CD Loan and Grant Fund     ,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0400 Housing and Neighborhood Preservation    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
40954 Loan and Grants ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
605922,,Contribution - Community Grant (Housing),,,,,,0,"231,985",,"231,985",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
40954 Loan and Grants ,,,,,,,,0,"782,586",,"782,586","746,336",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,0400 Housing and Neighborhood ,,,,,,,0,"782,586",,"782,586","746,336",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,181 CD Loan and Grant Fund,,,,,,0,"782,586",,"782,586","746,336",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,     182 Federal Housing Assistance Grant Fund     ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0400 Housing and Neighborhood Preservation    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
40953 Federal HOME Grants ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,0,,0,"22,854",,"22,895","22,895",,"22,895",,"22,895",,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,0,,0,"47,715",,"47,805","47,805",,"47,805",,"47,805",,
,,,,,,,,,,,,,,,,,,,,,
601140,,Supervisory Salaries,,,,,,0,0,,0,"30,232",,"30,229","30,229",,"30,229",,"30,229",,
,,,,,,,,,,,,,,,,,,,,,
601150,,Technical Salaries,,,,,,0,0,,0,"23,178",,"23,187","23,187",,"23,187",,"23,187",,
,,,,,,,,,,,,,,,,,,,,,
601170,,Clerical Salaries,,,,,,0,0,,0,"2,187",,"2,172","2,172",,"2,172",,"2,172",,
,,,,,,,,,,,,,,,,,,,,,
601710,,Full-Time Salary and Fringe Benefit Increases,,,,,,0,"2,373",,"2,373","2,373",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,0,0,,0,"7,822",,"7,829","7,829",,"7,829",,"7,829",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,0,0,,0,"1,829",,"1,829","1,829",,"1,829",,"1,829",,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,0,0,,0,"20,792",,"20,811","20,811",,"20,811",,"20,811",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,0,0,,0,0,,"13,083","13,083",,"13,083",,"13,083",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,0,0,,0,"1,123",,"1,124","1,124",,"1,124",,"1,124",,
,,,,,,,,,,,,,,,,,,,,,
603501,,Rental Assistance,,,,,,0,"125,000",,"125,000","36,828",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603502,,Down Payment Assistance,,,,,,0,"180,000",,"180,000","180,000",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,0,336,,336,343,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605617,,Cont - Virginia Beach Community Development Corp.,,,,,,0,0,,0,"195,000",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
605656,,In-House/Last Resort Loan,,,,,,0,"499,568",,"499,568","216,084",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605662,,Cont - VBCDC-Community House Development Org.,,,,,,0,"325,000",,"325,000","260,000",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
605899,,Miscellaneous,,,,,,0,"175,000",,"175,000","251,547",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605922,,Contribution - Community Grant (Housing),,,,,,0,0,,0,"217,000",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
40953 Federal HOME Grants ,,,,,,,,0,"1,307,277",,"1,307,277","1,516,907",,"170,964","170,964",,"170,964",,"170,964",,
,,,,,,,,,,,,,,,,,,,,,
40960 American Dream Downpayment ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603502,,Down Payment Assistance,,,,,,0,"11,893",,"11,893","11,542",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
40960 American Dream Downpayment ,,,,,,,,0,"11,893",,"11,893","11,542",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,0400 Housing and Neighborhood ,,,,,,,0,"1,319,170",,"1,319,170","1,528,449",,"170,964","170,964",,"170,964",,"170,964",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
182 Federal Housing Assistance Grant ,,,,,,,,0,"1,319,170",,"1,319,170","1,528,449",,"170,964","170,964",,"170,964",,"170,964",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,     183 Grants Consolidated Fund     ,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0062 Commonwealth's Attorney    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
06952 Commonwealth's Attorney - Grants ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601170,,Clerical Salaries,,,,,,0,0,,0,"196,915",,"196,915","196,915",,"196,915",,"196,915",,
,,,,,,,,,,,,,,,,,,,,,
601370,,Part-Time Clerical Salaries,,,,,,0,0,,0,"18,315",,"18,315","18,315",,"18,315",,"18,315",,
,,,,,,,,,,,,,,,,,,,,,
601710,,Full-Time Salary and Fringe Benefit Increases,,,,,,0,"3,693",,"3,693","3,693",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601730,,Part-Time Salary and Fringe Benefit Increases,,,,,,0,296,,296,296,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,0,0,,0,"13,344",,"13,344","13,344",,"13,344",,"13,344",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,0,0,,0,"3,122",,"3,122","3,122",,"3,122",,"3,122",,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,0,0,,0,"32,453",,"32,453","32,453",,"32,453",,"32,453",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,0,0,,0,"32,400",,"32,400","32,400",,"32,400",,"32,400",,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,172,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   4:06:34PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2010,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2008,FY 2009,,FY 2009,FY 2010,,FY 2011,FY 2012,,FY 2013,,FY 2014,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,     183 Grants Consolidated Fund     ,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0062 Commonwealth's Attorney    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
06952 Commonwealth's Attorney - Grants ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,0,0,,0,"1,752",,"1,752","1,752",,"1,752",,"1,752",,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,0,491,,491,501,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
06952 Commonwealth's Attorney - ,,,,,,,,0,"4,480",,"4,480","302,791",,"298,301","298,301",,"298,301",,"298,301",,
,,,,,,,,,,,,,,,,,,,,,
,0062 Commonwealth's Attorney,,,,,,,0,"4,480",,"4,480","302,791",,"298,301","298,301",,"298,301",,"298,301",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0090 Police    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
09951 Police - Uniform Patrol Grants ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601160,,Protective Service Salaries,,,,,,0,0,,0,"51,348",,"51,348","51,348",,"51,348",,"51,348",,
,,,,,,,,,,,,,,,,,,,,,
601260,,Protective Service Overtime,,,,,,0,0,,0,957,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,0,0,,0,"3,280",,"3,221","3,221",,"3,221",,"3,221",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,0,0,,0,767,,753,753,,753,,753,,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,0,0,,0,"8,462",,"8,462","8,462",,"8,462",,"8,462",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,0,0,,0,"5,400",,"5,400","5,400",,"5,400",,"5,400",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,0,0,,0,457,,457,457,,457,,457,,
,,,,,,,,,,,,,,,,,,,,,
602980,,Clothing Allowance,,,,,,0,0,,0,600,,600,600,,600,,600,,
,,,,,,,,,,,,,,,,,,,,,
09951 Police - Uniform Patrol Grants ,,,,,,,,0,0,,0,"71,271",,"70,241","70,241",,"70,241",,"70,241",,
,,,,,,,,,,,,,,,,,,,,,
85183 Reserve for Contingencies ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
600600,,Compensation,,,,,,0,0,,0,958,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
600670,,Health Insurance,,,,,,0,622,,622,634,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
85183 Reserve for Contingencies ,,,,,,,,0,622,,622,"1,592",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,0090 Police,,,0,622,,622,"72,863",,"70,241","70,241",,"70,241",,"70,241",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0100 Public Works    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
10951 Public Works - Grants ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,0,"15,000",,"15,000","15,000",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
10951 Public Works - Grants ,,,,,,,,0,"15,000",,"15,000","15,000",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,0100 Public Works,,,,,0,"15,000",,"15,000","15,000",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0190 Fire    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
19953 Fire Program Grants ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601140,,Supervisory Salaries,,,,,,0,0,,0,"44,628",,"44,628","44,628",,"44,628",,"44,628",,
,,,,,,,,,,,,,,,,,,,,,
601401,,Contracted Manpower,,,,,,0,0,,0,"18,720",,"18,720","18,720",,"18,720",,"18,720",,
,,,,,,,,,,,,,,,,,,,,,
601710,,Full-Time Salary and Fringe Benefit Increases,,,,,,0,836,,836,836,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,0,0,,0,"2,782",,"2,782","2,782",,"2,782",,"2,782",,
,,,,,,,,,,,,,,,,,,,,,
