"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2012,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2010,FY 2011,,FY 2011,FY 2012,,FY 2013,FY 2014,,FY 2015,,FY 2016,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,     151 Parks and Recreation Special Revenue Fund     ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0110 Parks and Recreation    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
11023 Lynnhaven Boat Ramp and Beach Facility ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601380,,Part-Time Skilled Salaries,,,,,,0,"61,102",,"61,102","61,102",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"4,989","6,089",,"6,089","6,089",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"1,167","1,424",,"1,424","1,424",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,"6,635","5,980",,"5,980","5,980",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,0,"5,400",,"5,400","5,400",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,239,347,,95,95,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602950,,Cell Phone Stipend,,,,,,240,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603119,,Police Record Checks,,,,,,37,156,,156,156,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603201,,General Maintenance and Repair,,,,,,0,510,,510,510,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603322,,Parks and Recreation Tax Payment,,,,,,23,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603406,,Refuse Disposal Services,,,,,,"1,308","1,377",,"1,377","1,377",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,"1,584","1,054",,"1,054","1,054",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603414,,Contracted Billing Charges,,,,,,501,"1,700",,"1,700","1,995",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,258,510,,510,510,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,620,"2,436",,"2,436","2,436",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,69,69,,69,69,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,6,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,0,"2,295",,"2,295","2,000",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,0,200,,200,200,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,0,312,,312,312,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606004,,Medical Supplies,,,,,,0,104,,104,104,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606005,,Custodial and Cleaning Supplies,,,,,,0,312,,312,312,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606009,,Vehicle and Powered Equipment Supplies,,,,,,0,419,,419,419,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606026,,Shop Tools,,,,,,47,"1,040",,"1,040","1,040",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,26,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606420,,Food and Food Service Supplies,,,,,,"1,161",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606427,,Recreational Supplies,,,,,,0,510,,510,510,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606430,,Directional Signs and Supplies,,,,,,532,520,,520,520,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606433,,Construction Materials and Supplies,,,,,,0,714,,714,714,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606434,,Cost-of-Goods Sold,,,,,,222,510,,510,510,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606438,,Chemical Supplies,,,,,,52,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606441,,Building Maintenance Supplies,,,,,,275,"1,020",,"1,020","1,020",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
11023 Lynnhaven Boat Ramp and ,,,,,,,,"101,447","133,220",,"132,968","132,968",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
11024 Outdoor Programming and Special Events ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"329,846",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"295,135",,"295,135","329,149",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601150,,Technical Salaries,,,,,,0,"28,280",,"28,280",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601211,,Overtime,,,,,,"8,126",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601230,,Professional Overtime,,,,,,0,"1,086",,"1,086","1,440",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601250,,Technical Overtime,,,,,,0,579,,579,"1,621",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601260,,Protective Service Overtime,,,,,,0,"5,645",,"5,645","7,367",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601280,,Skilled Overtime,,,,,,0,472,,472,472,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601311,,Part Time Salaries,,,,,,"38,291",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601350,,Part-Time Technical Salaries,,,,,,0,"14,377",,"14,377","14,377",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601380,,Part-Time Skilled Salaries,,,,,,0,"32,488",,"32,488","32,488",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"22,384","23,476",,"23,476","24,041",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"5,235","5,491",,"5,491","5,623",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,"51,568","56,858",,"56,858","57,866",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"39,375","43,200",,"43,200","43,200",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,"1,865","3,298",,905,922,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,275,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602403,,Employee Service Awards,,,,,,100,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,177,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   4:37:58PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2012,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2010,FY 2011,,FY 2011,FY 2012,,FY 2013,FY 2014,,FY 2015,,FY 2016,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,     151 Parks and Recreation Special Revenue Fund     ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0110 Parks and Recreation    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
11024 Outdoor Programming and Special Events ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
602950,,Cell Phone Stipend,,,,,,600,600,,600,840,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603101,,Professional Health Services,,,,,,389,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603119,,Police Record Checks,,,,,,137,153,,153,153,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603301,,Media Advertising,,,,,,109,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603302,,Publicity and Public Relations,,,,,,0,"5,712",,"5,712",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,"54,562","63,966",,"63,966","64,000",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603414,,Contracted Billing Charges,,,,,,93,600,,600,600,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604201,,City Garage Charges,,,,,,"2,671","2,671",,"2,671","2,671",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604203,,City Garage - Fuel,,,,,,932,"1,522",,"1,522","1,522",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,"8,764","10,106",,"10,106","8,066",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,796,796,,796,796,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,"1,176","1,510",,"1,510","1,020",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,"1,104",843,,843,"2,827",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605401,,Lease/Rent of Equipment,,,,,,"8,549","10,710",,"10,710","11,710",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,0,"1,591",,"1,591",826,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,791,"1,924",,"1,924","1,075",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605507,,Mandated Certification,,,,,,25,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,65,918,,918,151,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
605899,,Miscellaneous,,,,,,805,"3,060",,"3,060","3,060",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"1,401","3,570",,"3,570","2,040",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606004,,Medical Supplies,,,,,,49,567,,567,567,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,0,258,,258,156,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606420,,Food and Food Service Supplies,,,,,,"4,055",877,,877,510,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606425,,Uniforms and Wearing Apparel,,,,,,"1,251","1,040",,"1,040","1,040",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606426,,Protective Apparel and Supplies,,,,,,0,612,,612,612,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606427,,Recreational Supplies,,,,,,"3,491","4,111",,"4,111","4,111",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606430,,Directional Signs and Supplies,,,,,,0,918,,918,918,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606435,,Other Operating Supplies,,,,,,340,"7,984",,"7,984","5,000",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606441,,Building Maintenance Supplies,,,,,,88,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
11024 Outdoor Programming and ,,,,,,,,"589,308","637,004",,"634,611","632,837",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
11027 Little Island Park ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601140,,Supervisory Salaries,,,,,,0,"45,694",,"45,694","45,694",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601180,,Skilled Salaries,,,,,,0,"28,781",,"28,781","28,781",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601240,,Supervisory Overtime,,,,,,0,66,,66,66,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601280,,Skilled Overtime,,,,,,0,"3,553",,"3,553","3,555",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601380,,Part-Time Skilled Salaries,,,,,,0,"90,011",,"90,011","90,011",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,0,"10,459",,"10,459","10,459",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,0,"2,447",,"2,447","2,447",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,0,"13,093",,"13,093","13,093",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,0,"10,800",,"10,800","10,800",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,0,760,,209,209,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602950,,Cell Phone Stipend,,,,,,0,600,,600,600,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603119,,Police Record Checks,,,,,,0,300,,300,300,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603201,,General Maintenance and Repair,,,,,,0,"5,000",,"5,000","5,000",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603406,,Refuse Disposal Services,,,,,,0,"2,000",,"2,000","2,000",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,0,"2,200",,"2,200",759,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,0,"1,200",,"1,200","1,200",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604201,,City Garage Charges,,,,,,0,"3,600",,"3,600","3,600",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604203,,City Garage - Fuel,,,,,,0,"2,400",,"2,400","2,400",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,0,"4,000",,"4,000","4,000",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,0,"2,700",,"2,700","2,700",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,0,500,,500,500,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,0,350,,350,350,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,178,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   4:37:58PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2012,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2010,FY 2011,,FY 2011,FY 2012,,FY 2013,FY 2014,,FY 2015,,FY 2016,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,     151 Parks and Recreation Special Revenue Fund     ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0110 Parks and Recreation    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
11027 Little Island Park ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606009,,Vehicle and Powered Equipment Supplies,,,,,,0,500,,500,500,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606026,,Shop Tools,,,,,,0,500,,500,500,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606421,,Agricultural Supplies,,,,,,0,500,,500,500,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606425,,Uniforms and Wearing Apparel,,,,,,0,550,,550,550,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606427,,Recreational Supplies,,,,,,0,500,,500,500,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606430,,Directional Signs and Supplies,,,,,,0,450,,450,450,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606433,,Construction Materials and Supplies,,,,,,0,"1,000",,"1,000","1,000",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606435,,Other Operating Supplies,,,,,,0,600,,600,600,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606441,,Building Maintenance Supplies,,,,,,0,500,,500,500,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
11027 Little Island Park ,,,,,,,,0,"235,614",,"235,063","233,624",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
11028 Lynnhaven Municipal Marina ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601380,,Part-Time Skilled Salaries,,,,,,0,0,,0,"15,276",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,0,0,,0,947,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,0,0,,0,221,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603201,,General Maintenance and Repair,,,,,,0,0,,0,"2,346",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,0,0,,0,860,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603414,,Contracted Billing Charges,,,,,,0,0,,0,"1,720",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,0,0,,0,480,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605101,,Electrical Services,,,,,,0,0,,0,"4,500",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605103,,Water Services,,,,,,0,0,,0,"1,400",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605104,,Sewerage Services,,,,,,0,0,,0,80,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,0,0,,0,100,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606005,,Custodial and Cleaning Supplies,,,,,,0,0,,0,500,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606430,,Directional Signs and Supplies,,,,,,0,0,,0,330,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606432,,Shop Supplies,,,,,,0,0,,0,200,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606441,,Building Maintenance Supplies,,,,,,0,0,,0,400,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
11028 Lynnhaven Municipal Marina ,,,,,,,,0,0,,0,"29,360",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
11035 Owl Creek Municipal Tennis Center ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"49,125",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"49,125",,"49,125","49,125",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601311,,Part Time Salaries,,,,,,"41,179",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601350,,Part-Time Technical Salaries,,,,,,0,"40,898",,"40,898","40,898",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"5,209","5,583",,"5,583","5,583",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"1,218","1,306",,"1,306","1,306",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,"8,096","8,636",,"8,636","8,636",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"5,400","5,400",,"5,400","5,400",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,292,501,,138,138,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603119,,Police Record Checks,,,,,,114,306,,306,306,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603201,,General Maintenance and Repair,,,,,,0,"13,010",,"13,010","13,010",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603301,,Media Advertising,,,,,,267,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603322,,Parks and Recreation Tax Payment,,,,,,153,"1,322",,"1,322","1,322",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603406,,Refuse Disposal Services,,,,,,654,765,,765,765,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,"299,630","298,541",,"298,541","261,541",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603414,,Contracted Billing Charges,,,,,,"1,024",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,"2,008","2,040",,"2,040","2,040",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604107,,Telecommunications - WAN,,,,,,"2,206",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,"1,786","2,180",,"2,180","2,180",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,4,204,,204,204,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,149,"7,283",,"7,283","7,283",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,0,204,,204,204,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605507,,Mandated Certification,,,,,,0,275,,275,275,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,179,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   4:37:58PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2012,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2010,FY 2011,,FY 2011,FY 2012,,FY 2013,FY 2014,,FY 2015,,FY 2016,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,     151 Parks and Recreation Special Revenue Fund     ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0110 Parks and Recreation    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
11035 Owl Creek Municipal Tennis Center ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,395,357,,357,357,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,566,"1,020",,"1,020","1,020",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606004,,Medical Supplies,,,,,,0,510,,510,510,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606005,,Custodial and Cleaning Supplies,,,,,,0,153,,153,153,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606009,,Vehicle and Powered Equipment Supplies,,,,,,21,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606026,,Shop Tools,,,,,,0,51,,51,51,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,16,638,,638,638,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606415,,Computer Supplies,,,,,,98,"1,020",,"1,020","1,020",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606420,,Food and Food Service Supplies,,,,,,"1,431","2,550",,"2,550","2,550",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606427,,Recreational Supplies,,,,,,385,"8,670",,"8,670","8,670",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606429,,Photographic Supplies,,,,,,0,204,,204,204,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606430,,Directional Signs and Supplies,,,,,,0,102,,102,102,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606432,,Shop Supplies,,,,,,4,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606441,,Building Maintenance Supplies,,,,,,200,510,,510,510,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
11035 Owl Creek Municipal Tennis ,,,,,,,,"421,630","453,364",,"453,001","416,001",,0,0,,0,,0,,
