"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2014,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2012,FY 2013,,FY 2013,FY 2014,,FY 2015,FY 2016,,FY 2017,,FY 2018,,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,300,102,,102,102,,102,102,,102,,102,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"1,500","1,585",,"1,585","1,585",,"1,585","1,585",,"1,585",,"1,585",,
,,,,,,,,,,,,,,,,,,,,,
606004,,Medical Supplies,,,,,,0,15,,15,15,,15,15,,15,,15,,
,,,,,,,,,,,,,,,,,,,,,
606005,,Custodial and Cleaning Supplies,,,,,,771,"1,887",,"1,887","1,887",,"1,887","1,887",,"1,887",,"1,887",,
,,,,,,,,,,,,,,,,,,,,,
606007,,Repair and Maintenance Supplies,,,,,,34,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606009,,Vehicle and Powered Equipment Supplies,,,,,,"9,897","6,242",,"6,242","6,242",,"6,242","6,242",,"6,242",,"6,242",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606026,,Shop Tools,,,,,,150,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606099,,P-Card Purchases,,,,,,"2,199",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606110,,Microcomputer Systems - DO NOT USE - Capital List,,,,,,214,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606112,,Computer Peripherals,,,,,,942,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606415,,Computer Supplies,,,,,,0,265,,265,265,,265,265,,265,,265,,
,,,,,,,,,,,,,,,,,,,,,
606420,,Food and Food Service Supplies,,,,,,0,"5,300",,"5,300","5,300",,"5,300","5,300",,"5,300",,"5,300",,
,,,,,,,,,,,,,,,,,,,,,
606421,,Agricultural Supplies,,,,,,0,265,,265,265,,265,265,,265,,265,,
,,,,,,,,,,,,,,,,,,,,,
606422,,Household Supplies and Furnishings,,,,,,364,663,,663,663,,663,663,,663,,663,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606423,,DO NOT USE - Other Material and Supplies,,,,,,"6,715",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606424,,Police Supplies,,,,,,72,"2,601",,"2,601","2,601",,"2,601","2,601",,"2,601",,"2,601",,
,,,,,,,,,,,,,,,,,,,,,
606425,,Uniforms and Wearing Apparel,,,,,,"2,236","3,902",,"3,902","3,902",,"3,902","3,902",,"3,902",,"3,902",,
,,,,,,,,,,,,,,,,,,,,,
606426,,Protective Apparel and Supplies,,,,,,407,"11,231",,"11,231","11,231",,"11,231","11,231",,"11,231",,"11,231",,
,,,,,,,,,,,,,,,,,,,,,
606441,,Building Maintenance Supplies,,,,,,0,"1,800",,"1,800","1,800",,"1,800","1,800",,"1,800",,"1,800",,
,,,,,,,,,,,,,,,,,,,,,
06038 Sheriff's Workforce ,,,,,,,,"820,450","851,775",,"851,622","934,103",,"939,822","935,611",,"941,332",,"941,332",,
,,,,,,,,,,,,,,,,,,,,,
06039 Inmate Services ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"450,203",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601211,,Overtime,,,,,,"2,522",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601311,,Part Time Salaries,,,,,,"264,670",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"44,312",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"10,365",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602201,,VRS Plan 1 Retirement,,,,,,"73,603",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"66,150",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,"1,211",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603103,,DO NOT USE - Other Professional Services,,,,,,55,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603117,,Technological Services,,,,,,"3,392",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603201,,General Maintenance and Repair,,,,,,"6,207",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603401,,Printing And Binding (Outside),,,,,,0,0,,0,"23,013",,"23,013","23,013",,"23,013",,"23,013",,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,"11,123",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604201,,City Garage Charges,,,,,,"7,592",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604203,,City Garage - Fuel,,,,,,"1,659",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,"28,026",0,,"-5,479",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,692,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,"36,528",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,672,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605401,,Lease/Rent of Equipment,,,,,,0,0,,0,"2,487",,"2,487","2,487",,"2,487",,"2,487",,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,17,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,540,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"4,097",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606005,,Custodial and Cleaning Supplies,,,,,,"32,855",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606006,,Food Service Supplies,,,,,,926,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,180,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   3:52:52PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2014,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2012,FY 2013,,FY 2013,FY 2014,,FY 2015,FY 2016,,FY 2017,,FY 2018,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,     149 Sheriff's Department Special Revenue Fund     ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0063 Sheriff and Corrections    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
06039 Inmate Services ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606007,,Repair and Maintenance Supplies,,,,,,"2,038",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606009,,Vehicle and Powered Equipment Supplies,,,,,,64,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606099,,P-Card Purchases,,,,,,"5,071",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606110,,Microcomputer Systems - DO NOT USE - Capital List,,,,,,292,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606111,,"Computer Software < $5,000",,,,,,199,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606112,,Computer Peripherals,,,,,,"4,072",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606420,,Food and Food Service Supplies,,,,,,"3,164",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606422,,Household Supplies and Furnishings,,,,,,"12,325",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606423,,DO NOT USE - Other Material and Supplies,,,,,,"4,577",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606424,,Police Supplies,,,,,,75,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606425,,Uniforms and Wearing Apparel,,,,,,961,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606426,,Protective Apparel and Supplies,,,,,,565,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606433,,Construction Materials and Supplies,,,,,,22,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
607103,,Replacement of Communication Equipment,,,,,,"17,733",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
611101,,Bad Debt Expense,,,,,,140,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
06039 Inmate Services ,,,,,,,,"1,098,715",0,,"-5,479","25,500",,"25,500","25,500",,"25,500",,"25,500",,
,,,,,,,,,,,,,,,,,,,,,
06040 Inmate Services ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"117,311",,"117,311","122,956",,"122,956","122,956",,"122,956",,"122,956",,
,,,,,,,,,,,,,,,,,,,,,
601160,,Protective Service Salaries,,,,,,0,"210,353",,"210,353","214,581",,"214,581","214,581",,"214,581",,"214,581",,
,,,,,,,,,,,,,,,,,,,,,
601170,,Clerical Salaries,,,,,,0,"74,264",,"74,264","75,757",,"75,757","75,757",,"75,757",,"75,757",,
,,,,,,,,,,,,,,,,,,,,,
601180,,Skilled Salaries,,,,,,0,"76,835",,"76,835","78,378",,"78,378","78,378",,"78,378",,"78,378",,
,,,,,,,,,,,,,,,,,,,,,
601330,,Part-Time Professional Salaries,,,,,,0,"71,785",,"71,785","71,785",,"71,785","71,785",,"71,785",,"71,785",,
,,,,,,,,,,,,,,,,,,,,,
601370,,Part-Time Clerical Salaries,,,,,,0,"247,106",,"247,106","247,106",,"247,106","247,106",,"247,106",,"247,106",,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,0,"49,454",,"49,454","50,257",,"50,257","50,257",,"50,257",,"50,257",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,0,"11,566",,"11,566","11,753",,"11,753","11,753",,"11,753",,"11,753",,
,,,,,,,,,,,,,,,,,,,,,
602201,,VRS Plan 1 Retirement,,,,,,0,"99,009",,"99,009","77,204",,"81,336","77,204",,"81,336",,"81,336",,
,,,,,,,,,,,,,,,,,,,,,
602206,,VRS Plan 2 Retirement,,,,,,0,0,,0,"12,290",,"13,858","13,858",,"15,425",,"15,425",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,0,"86,198",,"86,198","65,540",,"65,540","65,540",,"65,540",,"65,540",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,0,"5,698",,"5,698","5,851",,"5,851","5,851",,"5,851",,"5,851",,
,,,,,,,,,,,,,,,,,,,,,
603201,,General Maintenance and Repair,,,,,,0,"4,080",,"4,080","4,080",,"4,080","4,080",,"4,080",,"4,080",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,0,"7,303",,"7,303","7,303",,"7,303","7,303",,"7,303",,"7,303",,
,,,,,,,,,,,,,,,,,,,,,
604201,,City Garage Charges,,,,,,0,"3,312",,"3,312","8,324",,"8,324","8,324",,"8,324",,"8,324",,
,,,,,,,,,,,,,,,,,,,,,
604203,,City Garage - Fuel,,,,,,0,"1,020",,"1,020","1,020",,"1,020","1,020",,"1,020",,"1,020",,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,0,"25,500",,"25,500",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,0,"3,821",,"3,821","4,457",,"4,457","4,457",,"4,457",,"4,457",,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,0,"20,502",,"20,502","20,502",,"20,502","20,502",,"20,502",,"20,502",,
,,,,,,,,,,,,,,,,,,,,,
605899,,Miscellaneous,,,,,,0,"31,364",,"31,364","31,364",,"31,364","31,364",,"31,364",,"31,364",,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,0,"19,336",,"19,336","19,336",,"19,336","19,336",,"19,336",,"19,336",,
,,,,,,,,,,,,,,,,,,,,,
606005,,Custodial and Cleaning Supplies,,,,,,0,"36,210",,"36,210","36,210",,"36,210","36,210",,"36,210",,"36,210",,
,,,,,,,,,,,,,,,,,,,,,
606112,,Computer Peripherals,,,,,,0,"5,202",,"5,202","5,202",,"5,202","5,202",,"5,202",,"5,202",,
,,,,,,,,,,,,,,,,,,,,,
606415,,Computer Supplies,,,,,,0,"5,202",,"5,202","5,202",,"5,202","5,202",,"5,202",,"5,202",,
,,,,,,,,,,,,,,,,,,,,,
606420,,Food and Food Service Supplies,,,,,,0,"18,000",,"18,000","18,000",,"18,000","18,000",,"18,000",,"18,000",,
,,,,,,,,,,,,,,,,,,,,,
606422,,Household Supplies and Furnishings,,,,,,0,"48,935",,"48,935","48,935",,"48,935","48,935",,"48,935",,"48,935",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606425,,Uniforms and Wearing Apparel,,,,,,0,"12,240",,"12,240","12,240",,"12,240","12,240",,"12,240",,"12,240",,
,,,,,,,,,,,,,,,,,,,,,
606426,,Protective Apparel and Supplies,,,,,,0,"2,765",,"2,765","2,765",,"2,765","2,765",,"2,765",,"2,765",,
,,,,,,,,,,,,,,,,,,,,,
606427,,Recreational Supplies,,,,,,0,153,,153,153,,153,153,,153,,153,,
,,,,,,,,,,,,,,,,,,,,,
606441,,Building Maintenance Supplies,,,,,,0,"3,672",,"3,672","3,672",,"3,672","3,672",,"3,672",,"3,672",,
,,,,,,,,,,,,,,,,,,,,,
06040 Inmate Services ,,,,,,,,0,"1,298,196",,"1,298,196","1,262,223",,"1,267,923","1,263,791",,"1,269,490",,"1,269,490",,
,,,,,,,,,,,,,,,,,,,,,
06132 Law Enforcement Training ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,181,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   3:52:52PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2014,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2012,FY 2013,,FY 2013,FY 2014,,FY 2015,FY 2016,,FY 2017,,FY 2018,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,     149 Sheriff's Department Special Revenue Fund     ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0063 Sheriff and Corrections    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
06132 Law Enforcement Training ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"46,585",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601160,,Protective Service Salaries,,,,,,0,"46,347",,"46,347","47,279",,"47,279","47,279",,"47,279",,"47,279",,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"2,896","2,874",,"2,874","2,931",,"2,931","2,931",,"2,931",,"2,931",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,677,672,,672,686,,686,686,,686,,686,,
,,,,,,,,,,,,,,,,,,,,,
602201,,VRS Plan 1 Retirement,,,,,,"8,156","9,585",,"9,585","8,832",,"9,304","8,832",,"9,304",,"9,304",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,0,"6,157",,"6,157","6,302",,"6,302","6,302",,"6,302",,"6,302",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,130,552,,552,563,,563,563,,563,,563,,
,,,,,,,,,,,,,,,,,,,,,
603117,,Technological Services,,,,,,527,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603201,,General Maintenance and Repair,,,,,,621,"3,774",,"3,774","3,774",,"3,774","3,774",,"3,774",,"3,774",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603401,,Printing And Binding (Outside),,,,,,0,0,,0,406,,406,406,,406,,406,,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,110,"2,448",,"2,448","2,448",,"2,448","2,448",,"2,448",,"2,448",,
,,,,,,,,,,,,,,,,,,,,,
604201,,City Garage Charges,,,,,,"1,874","1,874",,"1,874","1,616",,"1,616","1,616",,"1,616",,"1,616",,
,,,,,,,,,,,,,,,,,,,,,
604203,,City Garage - Fuel,,,,,,156,102,,102,102,,102,102,,102,,102,,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,720,112,,29,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,91,"1,308",,"1,308","1,526",,"1,526","1,526",,"1,526",,"1,526",,
,,,,,,,,,,,,,,,,,,,,,
605401,,Lease/Rent of Equipment,,,,,,0,"1,295",,"1,295","1,709",,"1,709","1,709",,"1,709",,"1,709",,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,30,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"2,143","1,500",,"1,500","1,500",,"1,500","1,500",,"1,500",,"1,500",,
,,,,,,,,,,,,,,,,,,,,,
606005,,Custodial and Cleaning Supplies,,,,,,"3,892","4,845",,"4,845","4,845",,"4,845","4,845",,"4,845",,"4,845",,
,,,,,,,,,,,,,,,,,,,,,
606111,,"Computer Software < $5,000",,,,,,0,459,,459,459,,459,459,,459,,459,,
,,,,,,,,,,,,,,,,,,,,,
606112,,Computer Peripherals,,,,,,802,"4,080",,"4,080","4,080",,"4,080","4,080",,"4,080",,"4,080",,
,,,,,,,,,,,,,,,,,,,,,
606420,,Food and Food Service Supplies,,,,,,0,"1,224",,"1,224","1,224",,"1,224","1,224",,"1,224",,"1,224",,
,,,,,,,,,,,,,,,,,,,,,
606422,,Household Supplies and Furnishings,,,,,,0,"2,244",,"2,244","2,244",,"2,244","2,244",,"2,244",,"2,244",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606423,,DO NOT USE - Other Material and Supplies,,,,,,"2,508",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606424,,Police Supplies,,,,,,706,"1,877",,"1,877","1,877",,"1,877","1,877",,"1,877",,"1,877",,
,,,,,,,,,,,,,,,,,,,,,
606425,,Uniforms and Wearing Apparel,,,,,,0,"4,366",,"4,366","4,366",,"4,366","4,366",,"4,366",,"4,366",,
,,,,,,,,,,,,,,,,,,,,,
606426,,Protective Apparel and Supplies,,,,,,"1,337",831,,831,831,,831,831,,831,,831,,
,,,,,,,,,,,,,,,,,,,,,
606432,,Shop Supplies,,,,,,971,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606435,,Other Operating Supplies,,,,,,"2,640",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606441,,Building Maintenance Supplies,,,,,,88,"51,000",,"51,000","51,000",,"51,000","51,000",,"51,000",,"51,000",,
,,,,,,,,,,,,,,,,,,,,,
06132 Law Enforcement Training ,,,,,,,,"77,660","149,526",,"149,443","150,600",,"151,072","150,600",,"151,072",,"151,072",,
,,,,,,,,,,,,,,,,,,,,,
,,0063 Sheriff and Corrections,,,,,,"36,587,025","38,935,820",,"39,336,165","39,252,773",,"39,499,952","39,318,325",,"39,565,394",,"39,565,518",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,149 Sheriff's Department Special ,,,,,,,"36,587,025","38,935,820",,"39,336,165","39,252,773",,"39,499,952","39,318,325",,"39,565,394",,"39,565,518",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,     151 Parks and Recreation Special Revenue Fund     ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0100 Public Works    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
10676 Recreation Centers Building Maintenance ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"193,707",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601150,,Technical Salaries,,,,,,0,"55,542",,"55,542","56,658",,"56,658","56,658",,"56,658",,"56,658",,
,,,,,,,,,,,,,,,,,,,,,
601180,,Skilled Salaries,,,,,,0,"138,165",,"138,165","140,942",,"140,942","140,942",,"140,942",,"140,942",,
,,,,,,,,,,,,,,,,,,,,,
601211,,Overtime,,,,,,"56,584",0,,0,"60,527",,"51,240","51,240",,"51,240",,"51,240",,
,,,,,,,,,,,,,,,,,,,,,
601280,,Skilled Overtime,,,,,,0,"29,851",,"29,851","8,584",,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"15,334","13,861",,"13,861","13,374",,"12,266","12,266",,"12,266",,"12,266",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"3,668","3,241",,"3,241","3,129",,"2,870","2,870",,"2,870",,"2,870",,
,,,,,,,,,,,,,,,,,,,,,
602201,,VRS Plan 1 Retirement,,,,,,"34,053","40,059",,"40,059","36,912",,"38,888","36,912",,"38,888",,"38,888",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"21,600","24,628",,"24,628","26,340",,"26,340","26,340",,"26,340",,"26,340",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,542,"2,305",,"2,305","2,351",,"2,351","2,351",,"2,351",,"2,351",,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,49,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602950,,Cell Phone Stipend,,,,,,20,0,,0,240,,240,240,,240,,240,,
,,,,,,,,,,,,,,,,,,,,,
603169,,Janitorial Services,,,,,,"560,708","1,324,893",,"1,324,893","1,081,839",,"1,081,839","1,081,839",,"1,081,839",,"1,081,839",,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,182,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   3:52:52PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2014,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2012,FY 2013,,FY 2013,FY 2014,,FY 2015,FY 2016,,FY 2017,,FY 2018,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,     151 Parks and Recreation Special Revenue Fund     ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0100 Public Works    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
10676 Recreation Centers Building Maintenance ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603201,,General Maintenance and Repair,,,,,,"53,105","74,042",,"74,042","102,907",,"102,907","102,907",,"102,907",,"102,907",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603424,,Fire Systems Services,,,,,,0,"6,000",,"6,000","6,666",,"6,666","6,666",,"6,666",,"6,666",,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,781,"16,718",,"16,718","14,664",,"14,664","14,664",,"14,664",,"14,664",,
,,,,,,,,,,,,,,,,,,,,,
605101,,Electrical Services,,,,,,"719,912","752,614",,"752,614","810,338",,"810,338","810,338",,"810,338",,"810,338",,
,,,,,,,,,,,,,,,,,,,,,
605102,,Heating Services,,,,,,"201,340","142,339",,"142,339","231,933",,"231,933","231,933",,"231,933",,"231,933",,
,,,,,,,,,,,,,,,,,,,,,
605103,,Water Services,,,,,,"55,773","36,000",,"36,000","61,576",,"61,576","61,576",,"61,576",,"61,576",,
,,,,,,,,,,,,,,,,,,,,,
605104,,Sewerage Services,,,,,,"39,334","33,213",,"33,213","44,149",,"44,149","44,149",,"44,149",,"44,149",,
,,,,,,,,,,,,,,,,,,,,,
606423,,DO NOT USE - Other Material and Supplies,,,,,,"4,230",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606441,,Building Maintenance Supplies,,,,,,"119,106","79,174",,"79,174","129,996",,"129,996","129,996",,"129,996",,"129,996",,
,,,,,,,,,,,,,,,,,,,,,
